"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",100,"Transfers In From",100,"Ector County ISD (068901)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",100,"Transfers In From",100,"Lamesa ISD (058906)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",100,"Transfers In From",200,"","."
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",100,"Transfers In From",300,"","."
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"Abilene ISD (221901)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"Ector County ISD (068901)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"Mexia ISD (147903)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"Midland ISD (165901)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"San Angelo ISD (226903)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"Seminole ISD (083903)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",9
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"Vernon ISD (244903)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",100,"West ISD (161916)",-9999999
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",200,"","."
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",200,"Total Transfers Out",23
"2013-14",18,"Region XVIII Midland","Andrews ISD (002901)",200,"Transfers Out To",300,"","."

