T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Aldine ISD (101902)",208
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Alief ISD (101903)",396
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvin ISD (020901)",26
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Brazosport ISD (020905)",-999
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Channelview ISD (101905)",25
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Clear Creek ISD (084910)",12
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Cleveland ISD (146901)",-999
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Conroe ISD (170902)",-999
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Crosby ISD (101906)",-999
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",97
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Dayton ISD (146902)",-999
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Deer Park ISD (101908)",11
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Dickinson ISD (084901)",-999
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Edna ISD (120901)",-999
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Elkhart ISD (001903)",-999
"2020-2021",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",204
