"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",100,"Transfers In From",100,"Corrigan-Camden ISD (187904)",-999
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",100,"Transfers In From",100,"Goodrich ISD (187903)",-999
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",100,"Transfers In From",100,"Livingston ISD (187907)",12
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",100,"Transfers In From",100,"Lufkin ISD (003903)",-999
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",22
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Big Sandy ISD (187901)",-999
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chester ISD (229906)",-999
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Corrigan-Camden ISD (187904)",-999
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Livingston ISD (187907)",13
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",26
"2017-2018",06,"Region VI Huntsville","Leggett ISD (187906)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

