"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",100,"Brenham ISD (239901)",17
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",100,"Burton ISD (239903)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",100,"Columbus ISD (045902)",37
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",100,"East Bernard ISD (241902)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",100,"Hempstead ISD (237902)",32
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",100,"Katy ISD (101914)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",100,"Royal ISD (237905)",19
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",100,"Sealy ISD (008902)",32
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",100,"Waller ISD (237904)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",200,"","."
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",200,"Total Transfers In",144
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",100,"Transfers In From",300,"","."
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"Brenham ISD (239901)",15
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"Burton ISD (239903)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"Columbus ISD (045902)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"Fayetteville ISD (075906)",7
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"Hempstead ISD (237902)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"Lamar CISD (079901)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"Round Top-Carmine ISD (075908)",-9999999
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"Sealy ISD (008902)",6
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",7
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",200,"","."
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",200,"Total Transfers Out",53
"2014-15",06,"Region VI Huntsville","Bellville ISD (008901)",200,"Transfers Out To",300,"","."

