"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",100,"Transfers In From",100,"Chester ISD (229906)",-9999999
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",100,"Transfers In From",100,"Goodrich ISD (187903)",-9999999
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",100,"Transfers In From",100,"Leggett ISD (187906)",6
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",100,"Transfers In From",100,"Livingston ISD (187907)",57
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",100,"Transfers In From",100,"Warren ISD (229904)",-9999999
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",100,"Transfers In From",100,"Woodville ISD (229903)",-9999999
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",100,"Transfers In From",200,"","."
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",100,"Transfers In From",200,"Total Transfers In",71
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",100,"Transfers In From",300,"","."
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",200,"Transfers Out To",100,"Hardin ISD (146904)",-9999999
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",200,"Transfers Out To",100,"Livingston ISD (187907)",6
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",200,"Transfers Out To",100,"Longview ISD (092903)",-9999999
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",200,"Transfers Out To",100,"Onalaska ISD (187910)",-9999999
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",200,"Transfers Out To",100,"Tarkington ISD (146907)",-9999999
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",200,"Transfers Out To",100,"Woodville ISD (229903)",28
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",200,"Transfers Out To",200,"","."
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",200,"Transfers Out To",200,"Total Transfers Out",41
"2012-13",06,"Region VI Huntsville","Big Sandy ISD (187901)",200,"Transfers Out To",300,"","."

