T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"East Central ISD (015911)",10
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"Edgewood ISD (234903)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"Falls City ISD (128904)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"Judson ISD (015916)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"La Vernia ISD (247903)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"Poth ISD (247904)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"San Antonio ISD (015907)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"Southside ISD (015917)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"Southwest ISD (015912)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",100,"Stockdale ISD (247906)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",48
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",100,"Transfers In From",300,,0
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Alamo Heights ISD (015901)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brooks Academies Of Texas (015830)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"East Central ISD (015911)",19
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Edgewood ISD (015905)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Falls City ISD (128904)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ft Sam Houston ISD (015914)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Great Hearts Texas (015835)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",13
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harlandale ISD (015904)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",18
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jubilee Academies (015822)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Judson ISD (015916)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Karnes City ISD (128901)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kenedy ISD (128902)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"La Vernia ISD (247903)",14
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lackland ISD (015913)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Marion ISD (094904)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Medina Valley ISD (163908)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"New Frontiers Public Schools Inc (015805)",-999
"2018-2019",20,"Region XX San Antonio","Floresville ISD (247901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Nixon-Smiley CISD (089903)",-999
