"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",04,"Region IV Houston","Katy ISD (101914)",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",100,"Transfers In From",100,"Hempstead ISD (237902)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",100,"Transfers In From",100,"Lamar CISD (079901)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",100,"Transfers In From",100,"Royal ISD (237905)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",100,"Transfers In From",100,"Sealy ISD (008902)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",100,"Transfers In From",200,"","."
"2014-15",04,"Region IV Houston","Katy ISD (101914)",100,"Transfers In From",200,"Total Transfers In",9
"2014-15",04,"Region IV Houston","Katy ISD (101914)",100,"Transfers In From",300,"","."
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Academy Of Accelerated Learning In (101810)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Aldine ISD (101902)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Alief ISD (101903)",41
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Aristoi Classical Academy (101803)",386
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Axtell ISD (161918)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Bellville ISD (008901)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Brazos ISD (008903)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Calvin Nelms Charter Schools (101837)",139
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Cypress-Fairbanks ISD (101907)",55
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Deer Park ISD (101908)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"East Bernard ISD (241902)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Excel Academy (101811)",67
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Flatonia ISD (075901)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Fort Bend ISD (079907)",16
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Gladewater ISD (092901)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-9999999
"2014-15",04,"Region IV Houston","Katy ISD (101914)",200,"Transfers Out To",100,"Harmony School Of Excellence (101858)",181
