T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"East Central ISD (015911)",-999
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"Edgewood ISD (015905)",16
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"Harlandale ISD (015904)",55
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"Medina Valley ISD (163908)",-999
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"Natalia ISD (163903)",-999
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"North East ISD (015910)",-999
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",63
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"San Antonio ISD (015907)",60
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"Seguin ISD (094901)",-999
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"Somerset ISD (015909)",-999
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"Southside ISD (015917)",17
"2019-2020",20,"Region XX San Antonio","South San Antonio ISD (015908)","Traditional ISD/CSD",100,"Transfers In From",100,"Southwest ISD (015912)",101
