T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Alief ISD (101903)",12
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvin ISD (020901)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Barbers Hill ISD (036902)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Brazos ISD (008903)",17
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Clear Creek ISD (084910)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"East Bernard ISD (241902)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"El Campo ISD (241903)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",163
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Hempstead ISD (237902)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Houston ISD (101912)",16
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Humble ISD (101913)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Katy ISD (101914)",67
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Klein ISD (101915)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Needville ISD (079906)",49
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Rice ISD (175911)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Royal ISD (237905)",15
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Sealy ISD (008902)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Sheldon ISD (101924)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Spring Branch ISD (101920)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Spring ISD (101919)",-999
"2020-2021",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Stafford MSD (079910)",-999
