"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Anna ISD (043902)",28
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Bells ISD (091901)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Blue Ridge ISD (043917)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Callisburg ISD (049905)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Celina ISD (043903)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Denison ISD (091903)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Frisco ISD (043905)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Gunter ISD (091917)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Leonard ISD (074909)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"McKinney ISD (043907)",31
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Tom Bean ISD (091918)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Trenton ISD (074912)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Van Alstyne ISD (091908)",13
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",100,"Whitewright ISD (091910)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",200,"","."
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",200,"Total Transfers In",95
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",100,"Transfers In From",300,"","."
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Allen ISD (043901)",6
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Anna ISD (043902)",7
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Axtell ISD (161918)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Blue Ridge ISD (043917)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Bonham ISD (074903)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Frisco ISD (043905)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Greenville ISD (116905)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Howe ISD (091905)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Imagine International Academy Of N (043801)",11
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Iraan-Sheffield ISD (186903)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Leonard ISD (074909)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Lovejoy ISD (043919)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Marshall ISD (102902)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"McKinney ISD (043907)",20
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Plano ISD (043910)",6
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Pottsboro ISD (091913)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Princeton ISD (043911)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Prosper ISD (043912)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Sherman ISD (091906)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",8
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Trenton ISD (074912)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",100,"Van Alstyne ISD (091908)",-9999999
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",200,"","."
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",200,"Total Transfers Out",84
"2012-13",10,"Region X Richardson","Melissa ISD (043908)",200,"Transfers Out To",300,"","."

