T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"AUSTIN ISD  -  227901",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"BARTLETT ISD  -  014902",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"BELTON ISD  -  014903",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"BURNET CISD  -  027903",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"COUPLAND ISD  -  246914",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"FLORENCE ISD  -  246902",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"HAYS CISD  -  105906",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"HUTTO ISD  -  246906",10
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"JARRELL ISD  -  246907",37
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"KILLEEN ISD  -  014906",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"LAKE TRAVIS ISD  -  227913",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"LAMPASAS ISD  -  141901",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"LEANDER ISD  -  246913",16
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"LIBERTY HILL ISD  -  246908",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"MANOR ISD  -  227907",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"PFLUGERVILLE ISD  -  227904",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"ROUND ROCK ISD  -  246909",28
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"TAYLOR ISD  -  246911",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",100,"TEMPLE ISD  -  014909",-999
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",131
"2022-2023",13,"REGION XIII AUSTIN","GEORGETOWN ISD  -  246904","Traditional ISD/CSD",100,"Transfers In From",300,,"."
