"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Abilene ISD (221901)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Aledo ISD (184907)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Alvord ISD (249901)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Anna ISD (043902)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Archer City ISD (005901)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Arp ISD (212901)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Beaumont ISD (123910)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Bells ISD (091901)",10
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Belton ISD (014903)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Bonham ISD (074903)",17
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Bowie ISD (169901)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Brazosport ISD (020905)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Brownwood ISD (025902)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Bryan ISD (021902)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Callisburg ISD (049905)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Carthage ISD (183902)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Childress ISD (038901)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Clear Creek ISD (084910)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"College Station ISD (021901)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Collinsville ISD (091902)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Comal ISD (046902)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Conroe ISD (170902)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Cooper ISD (060902)",-9999999
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Copperas Cove ISD (050910)",6
"2013-14",10,"Region X Richardson","Sherman ISD (091906)",100,"Transfers In From",100,"Denison ISD (091903)",61
