T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"ARLINGTON ISD  -  220901",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"BRAZOSPORT ISD  -  020905",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"CHILDRESS ISD  -  038901",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"CHILLICOTHE ISD  -  099902",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"CITY VIEW ISD  -  243906",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"CLEBURNE ISD  -  126903",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"CLIFTON ISD  -  018901",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"CROWELL ISD  -  078901",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"ELECTRA ISD  -  243902",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"GRAND PRAIRIE ISD  -  057910",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"KLEIN ISD  -  101915",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"LINDALE ISD  -  212903",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"LUBBOCK ISD  -  152901",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"MCKINNEY ISD  -  043907",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"NORTHSIDE ISD  -  244905",-999
"2021-2022",09,"REGION IX WICHITA FALLS","VERNON ISD  -  244903","Traditional ISD/CSD",100,"Transfers In From",100,"PEWITT CISD  -  172905",-999
