"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",100,"Transfers In From",100,"Rio Grande City CISD (214901)",29
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",100,"Transfers In From",200,,"."
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",100,"Transfers In From",200,"Total Transfers In",29
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",100,"Transfers In From",300,,"."
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Horizon Montessori Public Schools (108802)",-9999999
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Idea Public Schools (108807)",-9999999
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"La Joya ISD (108912)",-9999999
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Mission CISD (108908)",-9999999
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Mullin ISD (167902)",-9999999
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Rio Grande City CISD (214901)",8
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"San Benito CISD (031912)",-9999999
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"San Isidro ISD (214902)",10
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Valley View ISD (108916)",-9999999
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",200,,"."
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",200,"Total Transfers Out",31
"2015-16",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",300,,"."

