T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Aldine ISD (101902)",-999
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Alief ISD (101903)",12
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Bellville ISD (008901)",-999
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Boling ISD (241901)",-999
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Brazos ISD (008903)",16
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Columbia-Brazoria ISD (020907)",-999
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",13
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Deer Park ISD (101908)",-999
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"East Bernard ISD (241902)",-999
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"El Campo ISD (241903)",-999
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",155
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Galveston ISD (084902)",-999
"2018-2019",04,"Region IV Houston","Lamar CISD (079901)","Traditional ISD/CSD",100,"Transfers In From",100,"Goose Creek CISD (101911)",-999
