T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"BLOOMBURG ISD  -  034909",47
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"HUGHES SPRINGS ISD  -  034903",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"LIBERTY-EYLAU ISD  -  019908",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"LINDEN-KILDARE CISD  -  034905",106
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"LONGVIEW ISD  -  092903",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"MCLEOD ISD  -  034906",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"PEWITT CISD  -  172905",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"PLEASANT GROVE ISD  -  019912",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"QUEEN CITY ISD  -  034907",202
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",100,"TEXARKANA ISD  -  019907",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",375
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",200,"Transfers Out To",100,"AVINGER ISD  -  034902",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",200,"Transfers Out To",100,"BLOOMBURG ISD  -  034909",40
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",200,"Transfers Out To",100,"CARTHAGE ISD  -  183902",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",200,"Transfers Out To",100,"GRAPEVINE-COLLEYVILLE ISD  -  220906",-999
"2022-2023",08,"REGION VIII MT PLEASANT","ATLANTA ISD  -  034901","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",-999
