T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"ARLINGTON ISD  -  220901",39
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"BURLESON ISD  -  126902",-999
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"CARROLLTON-FARMERS BRANCH ISD  -  057903",-999
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"CEDAR HILL ISD  -  057904",157
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"CORSICANA ISD  -  175903",-999
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"CRANDALL ISD  -  129901",-999
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"CROWLEY ISD  -  220912",-999
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"DALLAS ISD  -  057905",539
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"DENTON ISD  -  061901",-999
"2021-2022",10,"REGION X RICHARDSON","DUNCANVILLE ISD  -  057907","Traditional ISD/CSD",100,"Transfers In From",100,"DESOTO ISD  -  057906",124
