"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Apple Springs ISD (228905)",5
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Centerville ISD (228904)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Central Heights ISD (174908)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Central ISD (003907)",28
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Colmesneil ISD (229901)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Corrigan-Camden ISD (187904)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Diboll ISD (003905)",25
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Groveton ISD (228901)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Huntington ISD (003904)",11
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Kennard ISD (113906)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Lufkin ISD (003903)",178
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Nacogdoches ISD (174904)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",100,"Zavalla ISD (003906)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",262
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Alto ISD (037901)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Apple Springs ISD (228905)",11
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Centerville ISD (228904)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Central ISD (003907)",10
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Diboll ISD (003905)",6
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Groveton ISD (228901)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lufkin ISD (003903)",41
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Pineywoods Community Academy (003801)",47
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",124
"2016-2017",07,"Region VII Kilgore","Hudson ISD (003902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

