"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",100,"Transfers In From",100,"Comal ISD (046902)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",100,"Transfers In From",100,"Medina Valley ISD (163908)",6
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",100,"Transfers In From",100,"North East ISD (015910)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",100,"Transfers In From",100,"Northside ISD (015915)",76
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",100,"Transfers In From",100,"South San Antonio ISD (015908)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",100,"Transfers In From",100,"Southwest ISD (015912)",8
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",100,"Transfers In From",200,"","."
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",100,"Transfers In From",200,"Total Transfers In",96
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",100,"Transfers In From",300,"","."
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",100,"Alamo Heights ISD (015901)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",100,"Basis Texas (015834)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",100,"Brooks Academy Of Science And Engi (015830)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",100,"Northside ISD (015915)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",100,"San Antonio ISD (015907)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",100,"University Of Texas University Cha (227806)",-9999999
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",200,"","."
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",200,"Total Transfers Out",9
"2013-14",20,"Region XX San Antonio","Lackland ISD (015913)",200,"Transfers Out To",300,"","."

