"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",100,"Transfers In From",100,"Brownfield ISD (223901)",-9999999
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",100,"Transfers In From",100,"Seagraves ISD (083901)",39
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",100,"Transfers In From",100,"Seminole ISD (083903)",6
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",100,"Transfers In From",200,"","."
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",100,"Transfers In From",300,"","."
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",200,"Transfers Out To",100,"Dawson ISD (058902)",-9999999
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",200,"Transfers Out To",100,"Seminole ISD (083903)",-9999999
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",200,"Transfers Out To",100,"Wellman-Union CISD (223904)",-9999999
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",200,"Transfers Out To",100,"West ISD (161916)",-9999999
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",200,"Transfers Out To",200,"","."
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",200,"Transfers Out To",200,"Total Transfers Out",9
"2014-15",17,"Region XVII Lubbock","Loop ISD (083902)",200,"Transfers Out To",300,"","."

