T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"ALVIN ISD  -  020901",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"ARLINGTON ISD  -  220901",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"AUSTIN ISD  -  227901",12
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"BURNET CISD  -  027903",17
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"COPPERAS COVE ISD  -  050910",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"DEL VALLE ISD  -  227910",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"DRIPPING SPRINGS ISD  -  105904",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"FLORENCE ISD  -  246902",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"GEORGETOWN ISD  -  246904",42
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"HALE CENTER ISD  -  095903",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"HOUSTON ISD  -  101912",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"HUTTO ISD  -  246906",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"JARRELL ISD  -  246907",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"KILLEEN ISD  -  014906",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"LAGO VISTA ISD  -  227912",22
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"LAKE TRAVIS ISD  -  227913",11
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"LAMPASAS ISD  -  141901",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"LIBERTY HILL ISD  -  246908",79
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"LOCKHART ISD  -  028902",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"LONGVIEW ISD  -  092903",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"MANOR ISD  -  227907",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"MARBLE FALLS ISD  -  027904",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"PFLUGERVILLE ISD  -  227904",21
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"PLAINS ISD  -  251902",-999
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"ROUND ROCK ISD  -  246909",71
"2022-2023",13,"REGION XIII AUSTIN","LEANDER ISD  -  246913","Traditional ISD/CSD",100,"Transfers In From",100,"SAN ANGELO ISD  -  226903",-999
