T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Alba-Golden ISD (250906)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Athens ISD (107901)",18
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Brownsboro ISD (107902)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Canton ISD (234902)",14
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Eustace ISD (107905)",16
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Ferris ISD (070905)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Grand Saline ISD (234904)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Kaufman ISD (129903)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Kemp ISD (129904)",52
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Malakoff ISD (107906)",16
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Martins Mill ISD (234905)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Mineola ISD (250903)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Palestine ISD (001907)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Scurry-Rosser ISD (129910)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Trinidad ISD (107907)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",100,"Wills Point ISD (234907)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",139
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Athens ISD (107901)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Blooming Grove ISD (175902)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Burleson ISD (126902)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Canton ISD (234902)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Crandall ISD (129901)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cross Roads ISD (107904)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cumberland Academy (212801)",-999
"2020-2021",10,"Region X Richardson","Mabank ISD (129905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eustace ISD (107905)",127
