"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Alamo Heights ISD (015901)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Comal ISD (046902)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"D'Hanis ISD (163902)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Devine ISD (163901)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"East Central ISD (015911)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Edgewood ISD (015905)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Harlandale ISD (015904)",8
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Hondo ISD (163904)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Johnson City ISD (016901)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Judson ISD (015916)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"La Vernia ISD (247903)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Lytle ISD (007904)",21
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Medina Valley ISD (163908)",17
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Natalia ISD (163903)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Navarro ISD (094903)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"North East ISD (015910)",7
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",107
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Pleasanton ISD (007905)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Poteet ISD (007906)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"San Antonio ISD (015907)",8
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Schertz-Cibolo-U City ISD (094902)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Somerset ISD (015909)",17
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"South San Antonio ISD (015908)",19
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Southside ISD (015917)",14
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",241
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Basis Texas (015834)",12
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bexar County Academy (015809)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brooks Academy Of Science And Engi (015830)",44
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Carpe Diem Schools (015837)",5
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Devine ISD (163901)",6
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"East Central ISD (015911)",6
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Edgewood ISD (015905)",11
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eleanor Kolitz Hebrew Language Aca (015836)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ft Sam Houston ISD (015914)",6
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"George Gervin Academy (015802)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Great Hearts Texas (015835)",9
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harlandale ISD (015904)",29
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Acad (San Antonio) (015828)",181
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Henry Ford Academy Alameda School (015833)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hondo ISD (163904)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",142
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jubilee Academic Center (015822)",20
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kipp San Antonio (015826)",45
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lackland ISD (015913)",17
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lighthouse Charter School (015825)",5
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lytle ISD (007904)",11
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Medina Valley ISD (163908)",39
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mullin ISD (167902)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Natalia ISD (163903)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"New Frontiers Charter School (015805)",24
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"North East ISD (015910)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Northside ISD (015915)",11
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Northwest ISD (061911)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Por Vida Academy (015801)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Positive Solutions Charter School (015814)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Poteet ISD (007906)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"San Antonio ISD (015907)",79
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"San Antonio School For Inquiry & C (015820)",5
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"School Of Excellence In Education (015806)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"School Of Science And Technology (015827)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"School Of Science And Technology D (015831)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Sherman ISD (091906)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Somerset ISD (015909)",8
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"South San Antonio ISD (015908)",33
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Southside ISD (015917)",-9999999
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Southwest Preparatory School (015807)",13
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texans Can Academies (057804)",20
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",11
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",826
