T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"Alamo Heights ISD (015901)",-999
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"Devine ISD (163901)",-999
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"East Central ISD (015911)",-999
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"Harlandale ISD (015904)",-999
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"Judson ISD (015916)",-999
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"Medina Valley ISD (163908)",-999
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"New Braunfels ISD (046901)",-999
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"North East ISD (015910)",10
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",102
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"San Antonio ISD (015907)",115
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"Schertz-Cibolo-U City ISD (094902)",-999
"2020-2021",20,"Region XX San Antonio","Edgewood ISD (015905)","Traditional ISD/CSD",100,"Transfers In From",100,"Somerset ISD (015909)",-999
