T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"ALEDO ISD  -  184907",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"ARLINGTON ISD  -  220901",13
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"AZLE ISD  -  220915",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"BOYD ISD  -  249902",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"BRIDGEPORT ISD  -  249903",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"BURLESON ISD  -  126902",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"CARROLL ISD  -  220919",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"CARROLLTON-FARMERS BRANCH ISD  -  057903",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"CASTLEBERRY ISD  -  220917",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"CROWLEY ISD  -  220912",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"CYPRESS-FAIRBANKS ISD  -  101907",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"DALLAS ISD  -  057905",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"DICKINSON ISD  -  084901",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"EAGLE MT-SAGINAW ISD  -  220918",135
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"EVERMAN ISD  -  220904",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"FORNEY ISD  -  129902",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"FORT WORTH ISD  -  220905",316
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"GRAND PRAIRIE ISD  -  057910",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"GRAPEVINE-COLLEYVILLE ISD  -  220906",38
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"HURST-EULESS-BEDFORD ISD  -  220916",195
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"IRVING ISD  -  057912",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"KELLER ISD  -  220907",303
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"KENNEDALE ISD  -  220914",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"LAKE WORTH ISD  -  220910",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"LEWISVILLE ISD  -  061902",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"MANSFIELD ISD  -  220908",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"NORTHWEST ISD  -  061911",34
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"SANGER ISD  -  061908",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"SPRINGTOWN ISD  -  184902",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"WEATHERFORD ISD  -  184903",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"WHITE SETTLEMENT ISD  -  220920",11
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",100,"YSLETA ISD  -  071905",-999
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",1119
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",11,"REGION XI FORT WORTH","BIRDVILLE ISD  -  220902","Traditional ISD/CSD",200,"Transfers Out To",100,"ARGYLE ISD  -  061910",-999
