T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Abilene ISD (221901)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Aledo ISD (184907)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Andrews ISD (002901)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Beaumont ISD (123910)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Brownsboro ISD (107902)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Carroll ISD (220919)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"China Spring ISD (161920)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Comal ISD (046902)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Comanche ISD (047901)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Community ISD (043918)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Connally ISD (161921)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Coolidge ISD (147901)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Coppell ISD (057922)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Crowley ISD (220912)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Daingerfield-Lone Star ISD (172902)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Denison ISD (091903)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Forney ISD (129902)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Worth ISD (220905)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Frisco ISD (043905)",-999
"2020-2021",12,"Region XII Waco","Axtell ISD (161918)","Traditional ISD/CSD",100,"Transfers In From",100,"Gilmer ISD (230902)",-999
