"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Caddo Mills ISD (116901)",15
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Commerce ISD (116903)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Crandall ISD (129901)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Cumby ISD (112905)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Greenville ISD (116905)",92
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Irving ISD (057912)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Lone Oak ISD (116906)",9
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Quinlan ISD (116908)",207
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Rains ISD (190903)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Royse City ISD (199902)",6
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Sherman ISD (091906)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Terrell ISD (129906)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",100,"Wills Point ISD (234907)",11
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",351
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",200,"Transfers Out To",100,"Caddo Mills ISD (116901)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",200,"Transfers Out To",100,"Community ISD (043918)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",200,"Transfers Out To",100,"Greenville ISD (116905)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lone Oak ISD (116906)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",200,"Transfers Out To",100,"McKinney ISD (043907)",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",200,"Transfers Out To",100,"Quinlan ISD (116908)",7
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2016-2017",10,"Region X Richardson","Boles ISD (116916)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

