,0
0,90394521.08800541
1,90427801.50959617
2,90063296.6899749
3,89891709.2834194
4,90300652.04071814
5,90032628.98002906
6,90741378.64076883
7,90920472.92633343
8,90306939.94758758
9,90835510.93569006
10,91467447.48665316
11,91300178.15963912
12,91832374.4030229
13,91389615.97389375
14,91183173.40440597
15,91681514.05772431
16,91756942.02963021
17,91561478.58012302
18,91559661.7020892
19,91392207.04857685
20,93605963.4373948
21,93299952.3973504
22,92886417.30807707
23,93104481.76021191
24,93154424.28395621
25,92736458.84089346
26,93615600.55909823
27,93330096.63664293
28,93501413.63812385
29,93046740.18506104
30,95098856.60569091
31,94156557.04089402
32,94561589.50333562
33,94965616.9057109
34,95167172.79326837
35,94856198.90757851
36,95051004.16716726
37,95122328.87479462
38,94296837.52188405
39,94690096.91487451
40,95500479.97965841
41,95789124.13552472
42,95562679.90258335
43,95396540.49221537
44,95972604.59214982
45,96358495.58308588
46,96054699.22844064
47,96096443.98319657
48,95159117.6672846
49,96265674.47217025
50,97073523.7021439
51,97058893.1788763
52,97229496.52519001
53,97087291.75259739
54,96947194.12437291
55,97507301.33505793
56,97721378.70062779
57,97044914.82732642
58,97242721.98666228
59,97412179.71336392
60,98027683.00338559
61,97842453.76695044
62,97656837.65229668
63,97785676.95406656
64,97669662.07406013
65,97579072.42642315
66,97594063.583319
67,98012318.69278601
68,97429879.27078265
69,97996544.59036209
70,98507163.12605894
71,98312145.03620912
72,98954503.46150282
73,98978805.30695826
74,98967886.41027318
75,98931515.75134404
76,98708716.96619767
77,98294989.93580149
78,98690061.50165017
79,99275670.97494394
80,99736463.85293719
81,99317086.66104603
82,98564546.94116928
83,99737296.63793701
84,99543464.29539342
85,98838667.48751746
86,99844334.53493834
87,98387128.9202627
88,98679705.87093736
89,99978733.68896355
90,98990615.39190859
91,99381168.30411643
92,99602890.97235598
93,98850495.83697484
94,99616726.1483081
95,99846896.8272639
96,99534987.84466209
97,99519553.62029192
98,99340129.50364764
99,98454475.08859326
100,99437201.2381309
101,98443766.7644838
102,99105129.52764687
103,98782781.64200974
104,99490832.88276808
105,99317919.60192367
106,99455330.01406203
107,99126937.2163368
108,99174008.73409522
109,99937076.47793867
110,102737393.61505166
111,101053671.27373639
112,101563298.9954454
113,102197961.44243094
114,100880540.80530964
115,101627584.03319548
116,100995059.3401621
117,101549039.87679371
118,101281293.05300578
119,101452001.09394217
120,103664870.1413938
121,104733933.29553257
122,105005758.88581604
123,103704124.90814881
124,105616269.53426336
125,105133711.00960506
126,104423923.46534675
127,104785887.65988904
128,104170055.4782323
129,104687877.32370044
130,106865154.96472567
131,107640200.5063304
132,107324527.87545218
133,106506681.40312715
134,106369042.33160718
135,107606867.98384196
136,106233372.96939239
137,106206528.33166692
138,106082499.94458371
139,106287044.46229261
140,109262109.44023542
141,107971407.74317041
142,108992228.0968956
143,109040401.89684129
144,109709141.22154339
145,109929380.3737188
146,109203801.25611229
147,109420832.134146
148,109175091.6729463
149,109501660.23031114
150,111381056.3458006
151,111453699.64712217
152,111018609.6984628
153,110834271.25202343
154,111267640.81787723
155,112193655.67513259
156,111832540.9199422
157,111994547.43967095
158,111281002.11939153
159,112193262.69819492
160,112864244.1430256
161,112231286.34911528
162,113060464.36254804
163,113159166.1886899
164,113294792.4274003
165,110360110.99239735
166,113616249.52697097
167,112506766.99032043
168,113493461.20173725
169,111183022.0455953
170,113891652.06231155
171,114500922.63297226
172,112389955.88630131
173,113704319.65838112
174,114238622.86523353
175,114374447.35388613
176,113999789.33519728
177,114186626.17913276
178,114763474.82025202
179,115297232.3602976
180,116335516.20770437
181,114172297.77892351
182,114167683.1216116
183,115567862.18735607
184,115166542.29526499
185,113861959.99701498
186,114964831.33327526
187,113410408.79379423
188,113771705.46141727
189,113834529.32826833
190,116841280.97363542
191,114894901.0327768
192,115324412.81274682
193,115852194.5423698
194,115303033.09113853
195,116148022.28357153
196,114613801.27168375
197,114676831.82629465
198,115835141.01419923
199,116507220.29162885
200,86208730.56961839
201,86032992.74433818
202,86380322.74951266
203,86407441.8487275
204,86199448.164642
205,86589330.23803613
206,86242552.18439616
207,86360731.46081129
208,86290065.04349709
209,86172312.17617282
210,87182987.52115858
211,87630396.09596103
212,87200062.88636881
213,87132245.6333086
214,87572223.3296204
215,87245275.71168141
216,86980851.04507424
217,87109751.99415144
218,87361670.79716247
219,87442729.20708403
220,88028339.0775433
221,88336530.99758476
222,88314969.59994745
223,88490177.96495047
224,88122275.6405651
225,87856892.11974137
226,87803812.37922075
227,88148181.36085448
228,88143707.22886403
229,88241936.31632209
230,88481733.17936149
231,88379576.07427937
232,88372211.88632518
233,88630719.36646847
234,89053038.78279692
