;Demand;Production;Import;Export;SOC 1;SOC 2;Charge 1;Charge 2;Discharge 1;Discharge 2;Total SOC;Total Charge;Total Discharge
1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;2953.8723888888885;0.0;2953.8723888888885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;597.6422222222221;0.0;597.6422222222221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10;320.1187777777777;0.0;320.1187777777777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;834.3573055555555;0.0;834.3573055555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;800.5425277777778;0.0;800.5425277777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;803.6274444444446;0.0;803.6274444444446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;126.9725277777778;0.0;126.97252777777794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;0.0;0.0;0.0;4.547473508864641e-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;1423.1765555555555;0.0;1423.1765555555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;30.135833333333338;0.0;30.135833333333352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
