Time;Source;Event
2021-07-05 16:00:25;TV;OFF
2021-07-05 16:00:26;TV;ON
2021-07-05 16:11:33;REFRIGERATOR;OFF
2021-07-05 16:11:33;fridge operation;END
2021-07-05 16:18:16;TV;OFF
2021-07-05 16:18:16;watching TV;END
2021-07-05 16:29:02;fridge operation;START
2021-07-05 16:29:02;REFRIGERATOR;ON
2021-07-05 16:42:44;REFRIGERATOR;OFF
2021-07-05 16:42:44;fridge operation;END
2021-07-05 17:01:40;use a personal computer;START
2021-07-05 17:01:40;PC;ON
2021-07-05 17:18:54;TV;OFF
2021-07-05 17:18:55;TV;ON
2021-07-05 17:28:17;fridge operation;START
2021-07-05 17:28:17;REFRIGERATOR;ON
2021-07-05 17:41:59;REFRIGERATOR;OFF
2021-07-05 17:41:59;fridge operation;END
2021-07-05 17:42:11;TV;OFF
2021-07-05 17:42:11;watching TV;END
2021-07-05 18:13:26;fridge operation;START
2021-07-05 18:13:26;REFRIGERATOR;ON
2021-07-05 18:16:59;PC;OFF
2021-07-05 18:16:59;use a personal computer;END
2021-07-05 18:27:08;REFRIGERATOR;OFF
2021-07-05 18:27:08;fridge operation;END
2021-07-05 18:38:47;vacuuming;START
2021-07-05 18:38:47;VACUUMCLEANER;ON
2021-07-05 18:50:47;VACUUMCLEANER;OFF
2021-07-05 18:50:47;vacuuming;END
2021-07-05 18:52:51;vacuuming;START
2021-07-05 18:52:51;VACUUMCLEANER;ON
2021-07-05 19:04:51;VACUUMCLEANER;OFF
2021-07-05 19:04:51;vacuuming;END
2021-07-05 19:11:53;fridge operation;START
2021-07-05 19:11:53;REFRIGERATOR;ON
2021-07-05 19:25:35;REFRIGERATOR;OFF
2021-07-05 19:25:35;fridge operation;END
2021-07-05 20:12:41;fridge operation;START
2021-07-05 20:12:41;REFRIGERATOR;ON
2021-07-05 20:26:23;REFRIGERATOR;OFF
2021-07-05 20:26:23;fridge operation;END
2021-07-05 21:28:27;fridge operation;START
2021-07-05 21:28:27;REFRIGERATOR;ON
2021-07-05 21:42:09;REFRIGERATOR;OFF
2021-07-05 21:42:09;fridge operation;END
2021-07-05 22:46:45;fridge operation;START
2021-07-05 22:46:45;REFRIGERATOR;ON
2021-07-05 23:00:27;REFRIGERATOR;OFF
2021-07-05 23:00:27;fridge operation;END
2021-07-06 00:00:00;fridge operation;START
2021-07-06 00:00:00;REFRIGERATOR;ON
2021-07-06 00:13:42;REFRIGERATOR;OFF
2021-07-06 00:13:42;fridge operation;END
2021-07-06 00:41:18;fridge operation;START
2021-07-06 00:41:18;REFRIGERATOR;ON
2021-07-06 00:55:00;REFRIGERATOR;OFF
2021-07-06 00:55:00;fridge operation;END
2021-07-06 02:15:53;fridge operation;START
2021-07-06 02:15:53;REFRIGERATOR;ON
2021-07-06 02:29:35;REFRIGERATOR;OFF
2021-07-06 02:29:35;fridge operation;END
2021-07-06 03:02:14;fridge operation;START
2021-07-06 03:02:14;REFRIGERATOR;ON
2021-07-06 03:15:56;REFRIGERATOR;OFF
2021-07-06 03:15:56;fridge operation;END
2021-07-06 03:43:06;fridge operation;START
2021-07-06 03:43:06;REFRIGERATOR;ON
2021-07-06 03:56:48;REFRIGERATOR;OFF
2021-07-06 03:56:48;fridge operation;END
2021-07-06 04:40:08;fridge operation;START
2021-07-06 04:40:08;REFRIGERATOR;ON
2021-07-06 04:53:50;REFRIGERATOR;OFF
2021-07-06 04:53:50;fridge operation;END
2021-07-06 05:39:22;fridge operation;START
2021-07-06 05:39:22;REFRIGERATOR;ON
2021-07-06 05:53:04;REFRIGERATOR;OFF
2021-07-06 05:53:04;fridge operation;END
2021-07-06 07:03:17;fridge operation;START
2021-07-06 07:03:17;REFRIGERATOR;ON
2021-07-06 07:16:59;REFRIGERATOR;OFF
2021-07-06 07:16:59;fridge operation;END
2021-07-06 08:21:44;fridge operation;START
2021-07-06 08:21:44;REFRIGERATOR;ON
2021-07-06 08:35:26;REFRIGERATOR;OFF
2021-07-06 08:35:26;fridge operation;END
2021-07-06 09:12:22;fridge operation;START
2021-07-06 09:12:22;REFRIGERATOR;ON
2021-07-06 09:26:04;REFRIGERATOR;OFF
2021-07-06 09:26:04;fridge operation;END
2021-07-06 09:53:59;fridge operation;START
2021-07-06 09:53:59;REFRIGERATOR;ON
2021-07-06 10:07:41;REFRIGERATOR;OFF
2021-07-06 10:07:41;fridge operation;END
2021-07-06 10:52:55;fridge operation;START
2021-07-06 10:52:55;REFRIGERATOR;ON
2021-07-06 11:06:37;REFRIGERATOR;OFF
2021-07-06 11:06:37;fridge operation;END
2021-07-06 11:39:19;fridge operation;START
2021-07-06 11:39:19;REFRIGERATOR;ON
2021-07-06 11:53:01;REFRIGERATOR;OFF
2021-07-06 11:53:01;fridge operation;END
2021-07-06 13:05:08;fridge operation;START
2021-07-06 13:05:08;REFRIGERATOR;ON
2021-07-06 13:18:50;REFRIGERATOR;OFF
2021-07-06 13:18:50;fridge operation;END
2021-07-06 14:00:00;use a personal computer;START
2021-07-06 14:00:00;PC;ON
2021-07-06 14:06:18;fridge operation;START
2021-07-06 14:06:18;REFRIGERATOR;ON
2021-07-06 14:06:33;use a personal computer;START
2021-07-06 14:06:33;PC;ON
2021-07-06 14:20:00;REFRIGERATOR;OFF
2021-07-06 14:20:00;fridge operation;END
2021-07-06 14:58:34;fridge operation;START
2021-07-06 14:58:34;REFRIGERATOR;ON
2021-07-06 15:12:16;REFRIGERATOR;OFF
2021-07-06 15:12:16;fridge operation;END
2021-07-06 15:15:19;PC;OFF
2021-07-06 15:15:19;use a personal computer;END
2021-07-06 15:16:36;watching TV;START
2021-07-06 15:16:36;TV;ON
2021-07-06 15:21:52;PC;OFF
2021-07-06 15:21:52;use a personal computer;END
2021-07-06 15:42:30;watching TV;START
2021-07-06 15:42:30;TV;ON
2021-07-06 16:12:05;fridge operation;START
2021-07-06 16:12:05;REFRIGERATOR;ON
2021-07-06 16:25:47;REFRIGERATOR;OFF
2021-07-06 16:25:47;fridge operation;END
2021-07-06 17:01:20;fridge operation;START
2021-07-06 17:01:20;REFRIGERATOR;ON
2021-07-06 17:07:24;TV;OFF
2021-07-06 17:07:25;TV;ON
2021-07-06 17:15:02;REFRIGERATOR;OFF
2021-07-06 17:15:02;fridge operation;END
2021-07-06 17:16:50;TV;OFF
2021-07-06 17:16:51;TV;ON
2021-07-06 17:33:53;TV;OFF
2021-07-06 17:33:54;TV;ON
2021-07-06 17:34:08;TV;OFF
2021-07-06 17:34:08;watching TV;END
2021-07-06 17:54:57;TV;OFF
2021-07-06 17:54:57;watching TV;END
2021-07-06 17:54:58;use a personal computer;START
2021-07-06 17:54:58;PC;ON
2021-07-06 18:15:36;dishwasher operation;START
2021-07-06 18:15:46;use a personal computer;START
2021-07-06 18:15:46;DISHWASHER;ON
2021-07-06 18:15:46;PC;ON
2021-07-06 18:46:18;fridge operation;START
2021-07-06 18:46:18;REFRIGERATOR;ON
2021-07-06 19:00:00;REFRIGERATOR;OFF
2021-07-06 19:00:00;fridge operation;END
2021-07-06 19:10:17;PC;OFF
2021-07-06 19:10:17;use a personal computer;END
2021-07-06 19:23:02;DISHWASHER;OFF
2021-07-06 19:23:02;dishwasher operation;END
2021-07-06 19:31:05;PC;OFF
2021-07-06 19:31:05;use a personal computer;END
2021-07-06 19:31:53;dishwasher operation;START
2021-07-06 19:32:01;DISHWASHER;ON
2021-07-06 19:36:41;watching TV;START
2021-07-06 19:36:41;TV;ON
2021-07-06 20:05:28;fridge operation;START
2021-07-06 20:05:28;REFRIGERATOR;ON
2021-07-06 20:19:10;REFRIGERATOR;OFF
2021-07-06 20:19:10;fridge operation;END
2021-07-06 20:39:17;DISHWASHER;OFF
2021-07-06 20:39:17;dishwasher operation;END
2021-07-06 20:50:04;watching TV;START
2021-07-06 20:50:04;TV;ON
2021-07-06 21:02:25;fridge operation;START
2021-07-06 21:02:25;REFRIGERATOR;ON
2021-07-06 21:09:12;TV;OFF
2021-07-06 21:09:13;TV;ON
2021-07-06 21:16:07;REFRIGERATOR;OFF
2021-07-06 21:16:07;fridge operation;END
2021-07-06 21:30:01;TV;OFF
2021-07-06 21:30:02;TV;ON
2021-07-06 21:59:33;TV;OFF
2021-07-06 21:59:33;watching TV;END
2021-07-06 22:22:35;fridge operation;START
2021-07-06 22:22:35;REFRIGERATOR;ON
2021-07-06 22:23:29;TV;OFF
2021-07-06 22:23:30;TV;ON
2021-07-06 22:36:17;REFRIGERATOR;OFF
2021-07-06 22:36:17;fridge operation;END
2021-07-06 22:39:32;TV;OFF
2021-07-06 22:39:32;watching TV;END
2021-07-07 00:00:00;fridge operation;START
2021-07-07 00:00:00;REFRIGERATOR;ON
2021-07-07 00:13:42;REFRIGERATOR;OFF
2021-07-07 00:13:42;fridge operation;END
2021-07-07 01:28:23;fridge operation;START
2021-07-07 01:28:23;REFRIGERATOR;ON
2021-07-07 01:42:05;REFRIGERATOR;OFF
2021-07-07 01:42:05;fridge operation;END
2021-07-07 02:13:11;fridge operation;START
2021-07-07 02:13:11;REFRIGERATOR;ON
2021-07-07 02:26:53;REFRIGERATOR;OFF
2021-07-07 02:26:53;fridge operation;END
2021-07-07 02:54:29;fridge operation;START
2021-07-07 02:54:29;REFRIGERATOR;ON
2021-07-07 03:08:11;REFRIGERATOR;OFF
2021-07-07 03:08:11;fridge operation;END
2021-07-07 03:53:51;fridge operation;START
2021-07-07 03:53:51;REFRIGERATOR;ON
2021-07-07 04:07:33;REFRIGERATOR;OFF
2021-07-07 04:07:33;fridge operation;END
2021-07-07 05:29:38;fridge operation;START
2021-07-07 05:29:38;REFRIGERATOR;ON
2021-07-07 05:43:20;REFRIGERATOR;OFF
2021-07-07 05:43:20;fridge operation;END
2021-07-07 06:03:30;fridge operation;START
2021-07-07 06:03:30;REFRIGERATOR;ON
2021-07-07 06:17:12;REFRIGERATOR;OFF
2021-07-07 06:17:12;fridge operation;END
2021-07-07 07:19:21;fridge operation;START
2021-07-07 07:19:21;REFRIGERATOR;ON
2021-07-07 07:33:03;REFRIGERATOR;OFF
2021-07-07 07:33:03;fridge operation;END
2021-07-07 07:59:05;fridge operation;START
2021-07-07 07:59:05;REFRIGERATOR;ON
2021-07-07 08:12:47;REFRIGERATOR;OFF
2021-07-07 08:12:47;fridge operation;END
2021-07-07 08:45:57;fridge operation;START
2021-07-07 08:45:57;REFRIGERATOR;ON
2021-07-07 08:59:39;REFRIGERATOR;OFF
2021-07-07 08:59:39;fridge operation;END
2021-07-07 10:01:41;fridge operation;START
2021-07-07 10:01:41;REFRIGERATOR;ON
2021-07-07 10:15:23;REFRIGERATOR;OFF
2021-07-07 10:15:23;fridge operation;END
2021-07-07 10:41:26;fridge operation;START
2021-07-07 10:41:26;REFRIGERATOR;ON
2021-07-07 10:52:28;use a personal computer;START
2021-07-07 10:52:28;PC;ON
2021-07-07 10:55:08;REFRIGERATOR;OFF
2021-07-07 10:55:08;fridge operation;END
2021-07-07 11:33:24;fridge operation;START
2021-07-07 11:33:24;REFRIGERATOR;ON
2021-07-07 11:47:06;REFRIGERATOR;OFF
2021-07-07 11:47:06;fridge operation;END
2021-07-07 11:49:21;vacuuming;START
2021-07-07 11:49:21;VACUUMCLEANER;ON
2021-07-07 12:01:21;VACUUMCLEANER;OFF
2021-07-07 12:01:21;vacuuming;END
2021-07-07 12:07:47;PC;OFF
2021-07-07 12:07:47;use a personal computer;END
2021-07-07 12:11:56;dishwasher operation;START
2021-07-07 12:12:05;DISHWASHER;ON
2021-07-07 12:26:19;fridge operation;START
2021-07-07 12:26:19;REFRIGERATOR;ON
2021-07-07 12:40:01;REFRIGERATOR;OFF
2021-07-07 12:40:01;fridge operation;END
2021-07-07 13:16:30;fridge operation;START
2021-07-07 13:16:30;REFRIGERATOR;ON
2021-07-07 13:19:21;DISHWASHER;OFF
2021-07-07 13:19:21;dishwasher operation;END
2021-07-07 13:30:12;REFRIGERATOR;OFF
2021-07-07 13:30:12;fridge operation;END
2021-07-07 14:16:22;fridge operation;START
2021-07-07 14:16:22;REFRIGERATOR;ON
2021-07-07 14:17:39;watching TV;START
2021-07-07 14:17:39;TV;ON
2021-07-07 14:30:04;REFRIGERATOR;OFF
2021-07-07 14:30:04;fridge operation;END
2021-07-07 14:52:47;fridge operation;START
2021-07-07 14:52:47;REFRIGERATOR;ON
2021-07-07 15:00:14;TV;OFF
2021-07-07 15:00:15;TV;ON
2021-07-07 15:06:29;REFRIGERATOR;OFF
2021-07-07 15:06:29;fridge operation;END
2021-07-07 15:26:03;watching TV;START
2021-07-07 15:26:03;TV;ON
2021-07-07 15:28:36;TV;OFF
2021-07-07 15:28:36;watching TV;END
2021-07-07 15:56:55;fridge operation;START
2021-07-07 15:56:55;REFRIGERATOR;ON
2021-07-07 16:10:37;REFRIGERATOR;OFF
2021-07-07 16:10:37;fridge operation;END
2021-07-07 16:37:20;use a personal computer;START
2021-07-07 16:37:20;PC;ON
2021-07-07 16:41:50;fridge operation;START
2021-07-07 16:41:50;REFRIGERATOR;ON
2021-07-07 16:55:32;REFRIGERATOR;OFF
2021-07-07 16:55:32;fridge operation;END
2021-07-07 17:13:50;TV;OFF
2021-07-07 17:13:50;watching TV;END
2021-07-07 17:34:18;fridge operation;START
2021-07-07 17:34:18;REFRIGERATOR;ON
2021-07-07 17:48:00;REFRIGERATOR;OFF
2021-07-07 17:48:00;fridge operation;END
2021-07-07 17:52:39;PC;OFF
2021-07-07 17:52:39;use a personal computer;END
2021-07-07 18:04:00;dishwasher operation;START
2021-07-07 18:04:07;DISHWASHER;ON
2021-07-07 18:09:52;use a personal computer;START
2021-07-07 18:09:52;PC;ON
2021-07-07 18:50:59;use a personal computer;START
2021-07-07 18:50:59;PC;ON
2021-07-07 19:11:23;DISHWASHER;OFF
2021-07-07 19:11:23;dishwasher operation;END
2021-07-07 19:17:02;fridge operation;START
2021-07-07 19:17:02;REFRIGERATOR;ON
2021-07-07 19:25:11;PC;OFF
2021-07-07 19:25:11;use a personal computer;END
2021-07-07 19:30:44;REFRIGERATOR;OFF
2021-07-07 19:30:44;fridge operation;END
2021-07-07 20:06:18;PC;OFF
2021-07-07 20:06:18;use a personal computer;END
2021-07-07 20:17:07;fridge operation;START
2021-07-07 20:17:07;REFRIGERATOR;ON
2021-07-07 20:21:40;watching TV;START
2021-07-07 20:21:40;TV;ON
2021-07-07 20:30:49;REFRIGERATOR;OFF
2021-07-07 20:30:49;fridge operation;END
2021-07-07 21:00:28;fridge operation;START
2021-07-07 21:00:28;REFRIGERATOR;ON
2021-07-07 21:03:42;watching TV;START
2021-07-07 21:03:42;TV;ON
2021-07-07 21:14:10;REFRIGERATOR;OFF
2021-07-07 21:14:10;fridge operation;END
2021-07-07 21:32:07;TV;OFF
2021-07-07 21:32:08;TV;ON
2021-07-07 21:33:57;TV;OFF
2021-07-07 21:33:58;TV;ON
2021-07-07 21:50:16;fridge operation;START
2021-07-07 21:50:16;REFRIGERATOR;ON
2021-07-07 21:52:35;TV;OFF
2021-07-07 21:52:35;watching TV;END
2021-07-07 22:00:58;TV;OFF
2021-07-07 22:00:58;watching TV;END
2021-07-07 22:03:58;REFRIGERATOR;OFF
2021-07-07 22:03:58;fridge operation;END
2021-07-07 23:14:58;fridge operation;START
2021-07-07 23:14:58;REFRIGERATOR;ON
2021-07-07 23:28:40;REFRIGERATOR;OFF
2021-07-07 23:28:40;fridge operation;END
