  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  
   79908.871967926971       0.88980999999999999        4.3636382066836177E-004   7.9358385000000000        1.4522800000000001E-002   8.4463987941485268        8.2529370857936559        8.8178170349970895        7.6337390397322604        8.1806918913613540        8.7431124709744115        9.1458170349970924        9.5095239377842606        8.2564329065968618        8.7501033581712040        9.1578079221938840        9.4565330505874652        9.6762605177455452     
   79322.610799373506       0.87472200000000000        4.4988885249296116E-004   7.9381316999999996        1.4484500000000001E-002   8.4595624259057853        8.2662438254986608        8.8305597799307218        7.6472229889934749        8.1940808547860353        8.7560949723782873        9.1585597799307212        9.5220413510504702        8.2698166180187247        8.7630272334582227        9.1704920410106592        9.4691090899705319        9.6887429024977205     
   78638.460001577972       0.85704700000000000        4.6604938042645472E-004   7.9407613000000001        1.4440700000000001E-002   8.4748033324367409        8.2816534416924643        8.8453118201502416        7.6628372927795940        8.2095849032361077        8.7711256532934083        9.1733118201502375        9.5365302493508732        8.2853156860923054        8.7779894992935663        9.1851756661503980        9.4836664033507123        9.7031894028948340     
   77846.125131274632       0.83641799999999999        4.8554849518211540E-004   7.9437955000000002        1.4390300000000000E-002   8.4924208397890588        8.2994682152656516        8.8623666454129051        7.6808856776943202        8.2275072077365508        8.7885014363444185        9.1903666454129045        9.5532802774654151        8.3032339667525257        8.7952860488575446        9.2021512579260296        9.5004956649522860        9.7198884949625644     
   77015.829969272178       0.81464400000000003        5.0662995591443407E-004   7.9469425999999999        1.4338300000000000E-002   8.5107779961600762        8.3180343734480964        8.8801379520961738        7.6996929790997051        8.2461838937723648        8.8066071826296621        9.2081379520961733        9.5707320544838836        8.3219083312511692        8.8133087656265907        9.2198395350931008        9.5180304714869557        9.7372847408020071     
   76248.622119199339       0.79433799999999999        5.2701002145704476E-004   7.9498571000000000        1.4290300000000001E-002   8.5277479339918330        8.3351992485696975        8.8965703423025175        7.7170768607066904        8.2634490567441503        8.8233467070412175        9.2245703423025205        9.5868692195502021        8.3391732431577772        8.8299715692531358        9.2361952045144378        9.5342443573382809        9.7533687521484964     
   75659.592871478977       0.77867399999999998        5.4282303539264379E-004   7.9520492999999997        1.4254200000000000E-002   8.5406744600978506        8.3482769376123649        8.9090860690598070        7.7303209685989991        8.2766024257492568        8.8360972849352528        9.2370860690598064        9.5991581034083957        8.3523273727252167        8.8426632442224040        9.2486520283469567        9.5465921441212522        9.7656155101195843     
   74974.572824464136       0.76032699999999998        5.6197539841008393E-004   7.9545944999999998        1.4212499999999999E-002   8.5556750353429649        8.3634546346821814        8.9236114466931973        7.7456896744617332        8.2918668282131804        8.8508945123768576        9.2516114466931967        9.6134196538229801        8.3675939333997320        8.8573919696593038        9.2631089039756418        9.5609221965405347        9.7798267619188728     
   74180.029209056578       0.73889800000000005        5.8499489239949298E-004   7.9575158000000004        1.4164800000000000E-002   8.5729873215618930        8.3809742836779471        8.9403756629657742        7.7634278907576899        8.3094852466782712        8.8679724908033783        9.2683756629657701        9.6298777378493945        8.3852164071570421        8.8743904937242846        9.2797936658866753        9.5774597349284889        9.7962247066915324     
   73342.042424854182       0.71607699999999996        6.1012493229048914E-004   7.9606024000000000        1.4114600000000000E-002   8.5912450721579443        8.3994527172107443        8.9580594750158529        7.7821327217227800        8.3280658455880054        8.8859851714656539        9.2860594750158523        9.6472387015857972        8.4038033321682573        8.8923193757081389        9.2973936792583398        9.5949044973433093        9.8135202384480262     
   72678.842162450004       0.69788700000000004        6.3068734144849264E-004   7.9630098000000000        1.4075499999999999E-002   8.6056110991105985        8.4139950436248032        8.9719737181501973        7.7968519222501858        8.3426875230456208        8.9001584665222726        9.2999737181502002        9.6608972942151770        8.4184312378085604        8.9064263507385224        9.3112416023664455        9.6086294099989349        9.8271255420684813     
   71910.614506746962       0.67664800000000003        6.5529366936812044E-004   7.9657898999999999        1.4030500000000000E-002   8.6222198249073312        8.4308096258806469        8.9880621833127261        7.8138683536779521        8.3595924195046347        8.9165454733846925        9.3160621833127291        9.6766895887154245        8.4353448836299716        8.9227365348353676        9.3272532447634031        9.6244985272647501        9.8428545052407639     
   71112.508715063886       0.65439800000000004        6.8165969084373046E-004   7.9686538000000002        1.3984300000000000E-002   8.6394044251866653        8.4482100065404175        9.0047095404237574        7.8314752795893519        8.3770848065006369        8.9335013573694546        9.3327095404237568        9.6930291591097806        8.4528479860689139        8.9396126082409637        9.3438207912952613        9.6409179082382757        9.8591264608130160     
   70335.244257802682       0.63252600000000003        7.0855526957024041E-004   7.9714324999999997        1.3939699999999999E-002   8.6560929004345972        8.4651104279933911        9.0208781530873274        7.8485735430437806        8.3940730727314765        8.9499687645480712        9.3488781530873304        9.7088979807904501        8.4698483635676105        8.9560022889738526        9.3599116775131073        9.6568644563646693        9.8749276743800927     
   69617.271814374122       0.61218099999999998        7.3422243810119885E-004   7.9739532000000004        1.3899300000000000E-002   8.6719340052591853        8.4811912837334376        9.0361305407357584        7.8648350132647309        8.4102678293705608        8.9655302792285703        9.3640962554549994        9.7239115350800702        8.4859868968712391        8.9715342667663727        9.3751305407357606        9.6719155226178728        9.8898692747237078     
   68790.901359660013       0.58854600000000001        7.6499059073472612E-004   7.9768460000000001        1.3853100000000000E-002   8.6906743615999211        8.5002506170560572        9.0540836007716159        7.8840988230240967        8.4294924367841269        8.9838733820917831        9.3819738890955513        9.7416282551795099        8.5050765832440227        8.9898845802797531        9.3930836007716145        9.6896394533674801        9.9074961471275138     
   67849.710662581812       0.56133900000000003        8.0156458267367726E-004   7.9801184000000003        1.3801000000000001E-002   8.7119562872470020        8.5218959293819658        9.0744707918325851        7.9059728491371892        8.4513259872494508        9.0047049893012954        9.4022728633758419        9.7617461786313591        8.5267539770589629        9.0107220897782945        9.4134707918325873        9.7097632791083548        9.9275140492206226     
   67115.835356693788       0.53995199999999999        8.3110816359726410E-004   7.9826157000000002        1.3761300000000001E-002   8.7284213616066921        8.5386445646640148        9.0902389924900220        7.9228976114037337        8.4682213975926786        9.0208201492116764        9.4179706316990561        9.7773042058970319        8.5435255459373778        9.0268402048850405        9.4292389924900206        9.7253242615703925        9.9429957337593393     
