  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  
   79683.609777367892        1.0459200000000000        3.5529463199009115E-004   7.7191551000000000        1.7480599999999999E-002   8.0554220547443656        7.8634892363988023        8.4248905443439952        7.2471448535200302        7.7905525144433305        8.3512915950453994        8.7528905443439946        9.1156445122648542        7.8655208754210655        8.3581404800330503        8.7648628089316425        9.0627956272772074        9.2817600846450325     
   79289.741140501414        1.0350690000000000        3.6445186195362567E-004   7.7213960000000004        1.7435599999999999E-002   8.0661838341736232        7.8743340124432937        8.4353157692000753        7.2581549323708092        7.8014760642151924        8.3618916041320599        8.7633157692000783        9.1259253761540453        7.8764050383292403        8.3687142887438757        8.7752528698118955        9.0731026915422266        9.2920235391585084     
   79009.261052010144        1.0273260000000000        3.7131985040764448E-004   7.7229818999999997        1.7403800000000001E-002   8.0738244387007825        7.8820332936439677        8.4427166288475917        7.2659716598715534        7.8092314414335640        8.3694174359679998        8.7707166288475911        9.1332229680219825        7.8841323675387649        8.3762209968267847        8.7826282621063818        9.0804194071631947        9.2993096261148089     
   78717.446924640928        1.0192570000000001        3.7864576709591803E-004   7.7246234999999999        1.7370900000000002E-002   8.0817572629328431        7.8900267922311613        8.4503999531650180        7.2740871114520900        7.8172833028462350        8.3772312230194537        8.7783999531650210        9.1407984446181203        7.8921550475386972        8.3840144803951659        8.7902847165407323        9.0880151872424122        9.3068739132516285     
   78398.544516177921        1.0104249999999999        3.8642962408425772E-004   7.7264033999999997        1.7335400000000001E-002   8.0903773718803773        7.8987127785389308        8.4587472891449362        7.2829061674426310        7.8260330696356970        8.3857216741250635        8.7867472891449392        9.1490274361131991        7.9008729240873148        8.3924822577384699        8.7986022591583417        9.0962668524997934        9.3150915913896224     
   78022.704467534408        1.0000230000000001        3.9604507712897430E-004   7.7284572999999996        1.7294400000000001E-002   8.1004422808487000        7.9088547784689780        8.4684903732694785        7.2932051479489992        7.8362502375754737        8.3956343241219251        8.7964903732694815        9.1586303227702821        7.9110525080222267        8.4023674622824664        8.8083096822300213        9.1058971846097414        9.3246824165427036     
   77579.861511179959       0.98779700000000004        4.0749218957557786E-004   7.7307956000000004        1.7247900000000000E-002   8.1120892016037160        7.9205918202245158        8.4797574417637769        7.3051277507919643        7.8480758479222814        8.4071025552851495        8.8077574417637763        9.1697311596912847        7.9228338340733977        8.4138023147593053        8.8195340188379348        9.1170314002171295        9.3357707954452103     
   77064.790123598694       0.97349799999999997        4.2122893189264232E-004   7.7335225999999997        1.7193799999999999E-002   8.1256536105327477        7.9342599983589146        8.4928801024439871        7.3190105875480036        7.8618470403341938        8.4204601807313004        8.8208801024439865        9.1826594547443143        7.9365535193465568        8.4271200959945496        8.8326059273072310        9.1299995394810658        9.3486866726425397     
   76467.166913220935       0.95682199999999995        4.3771332130688735E-004   7.7366773999999996        1.7131500000000001E-002   8.1413545528322011        7.9500799460583877        8.5080684222540981        7.3350783508106083        7.8777865126757440        8.4359225929886534        8.8360684222540975        9.1976208252282170        7.9524332293670632        8.4425348458888116        8.8477339655542515        9.1450085723280630        9.3636364624105539     
   75780.593104133892       0.93744799999999995        4.5740343563181794E-004   7.7403814999999998        1.7058600000000000E-002   8.1595873203466098        7.9684474354718731        8.5257129061403276        7.3537272686658959        7.8962913168510482        8.4538833238421702        8.8537129061403270        9.2150029031280738        7.9708693761614597        8.4604391428986752        8.8653071991968346        9.1624470840715659        9.3810089096358880     
   75135.814727777746       0.91908100000000004        4.7663608904485955E-004   7.7439051000000001        1.6989500000000001E-002   8.1768194863866022        7.9858041821301775        8.5423929604416067        7.3713456518554139        7.9137770191846180        8.4708619535885923        8.8703929604416025        9.2314347654218416        7.9882906006573968        8.4773630141504945        8.8819184006035066        9.1789337048599400        9.3974354276435896     
   74660.862037180210       0.90540500000000002        4.9128983691139186E-004   7.7465643999999996        1.6937600000000001E-002   8.1896575587168954        7.9987327235664161        8.5548248497503607        7.3844645994047795        7.9268005511589799        8.4835145662748168        8.8828248497503566        9.2436827894221878        8.0012666373626971        8.4899742473354891        8.8942982732110352        9.1912231083615126        9.4096818573082786     
   74328.779222597761       0.89579299999999995        5.0182237719809564E-004   7.7484310000000001        1.6901300000000001E-002   8.1986450382387623        8.0077828416524071        8.5635283875391046        7.3936471152992667        7.9359170858078869        8.4923729906696437        8.8915283875391005        9.2522571824863000        8.0103499637301461        8.4988031518500655        8.9029648247195219        9.1998270213058824        9.4182563399699823     
   74004.989271199200       0.88641800000000004        5.1235505047509376E-004   7.7502225999999999        1.6866400000000000E-002   8.2073499542025559        8.0165477093440742        8.5719572929381442        7.4025414759169621        7.9447470680940775        8.5009533741067926        8.8999572929381472        9.2605601790466281        8.0191489912169516        8.5073538730339138        8.9113577918652673        9.2081596801195076        9.4265605356508715     
   73624.100186516822       0.87537100000000001        5.2471966271423298E-004   7.7523067000000001        1.6826000000000001E-002   8.2174861481902610        8.0267487574681979        8.5817780577886040        7.4128972611444581        7.9550272813156511        8.5109508979801092        8.9097780577886070        9.2702369246632124        8.0294048010495445        8.5173133079987586        8.9211404678072590        9.2178745146445600        9.4362402685479729     
   73176.056264034720       0.86237299999999995        5.3937425528818037E-004   7.7546992000000001        1.6779700000000002E-002   8.2292661233730868        8.0386061453508439        8.5931878212718438        7.4249360731577028        7.9669769040674758        8.5225681695092632        8.9211878212718432        9.2814770405774532        8.0413261333244357        8.5288857751356666        8.9325054268982491        9.2291594349510540        9.4474830105468932     
   72652.405795099243       0.84714699999999998        5.5723488806597740E-004   7.7574508000000000        1.6726600000000001E-002   8.2429200577455006        8.0523518683684401        8.6064106257250117        7.4388924595069668        7.9808292922274582        8.5360327214455012        8.9344106257250075        9.2945013912430490        8.0551462341889319        8.5422979620250103        8.9456758663045193        9.2422361506635369        9.4605092962610868     
   72045.191487673525       0.82936699999999997        5.7875974850003331E-004   7.7606489999999999        1.6665200000000002E-002   8.2587494303692619        8.0682890843740669        8.6217430633128469        7.4550709320255510        7.9968887577741921        8.5516439872666705        8.9497430633128463        9.3096037359079187        8.0711697572252969        8.5578485064154375        8.9609475824616158        9.2573992167591488        9.4756124476055756     
   71344.582358579399       0.80867199999999995        6.0486511169051480E-004   7.7643694999999999        1.6593900000000002E-002   8.2770975893327794        8.0867634664705825        8.6395221686745423        7.4738192420722562        8.0155022783893521        8.5697426498857290        8.9675221686745417        9.3271174796179714        8.0897439642347280        8.5758771081215919        8.9786566269104000        9.2749830213821163        9.4931252080084541     
   70567.706046989144       0.78544800000000004        6.3463538242649524E-004   7.7685741999999998        1.6513799999999999E-002   8.2976085009624292        8.1074164450787691        8.6594081878561937        7.4947695438037982        8.0363071217436328        8.5899799591069623        8.9874081878561931        9.3467095670749885        8.1105082680740708        8.5960367297116633        8.9984649584608931        9.2946527964702881        9.5127137849492520     
   70118.238939611008       0.77189099999999999        6.5249805478424610E-004   7.7710287999999998        1.6467200000000001E-002   8.3095246832620884        8.1194159257049616        8.6709655699693311        7.5069382193735681        8.0483932724862459        8.6017392146687310        8.9989655699693269        9.3580969807451719        8.1225723322110017        8.6077510385626876        9.0099773938632932        9.3060851568512124        9.5240979753143815     
   69762.173026100441       0.76109099999999996        6.6669686203954374E-004   7.7729865000000000        1.6430100000000000E-002   8.3193214609916826        8.1293246457812440        8.6804298220442906        7.5169794558204064        8.0583722111760228        8.6113648435312360        9.0084276353203965        9.3674504199521191        8.1325301337547398        8.6173864395047364        9.0194298220442892        9.3154720159256161        9.5334050412812363     
   69398.167052339631       0.75002800000000003        6.8181198690581363E-004   7.7749620999999998        1.6392799999999999E-002   8.3294286864483951        8.1395695712274616        8.6901720730116594        7.5273592272899137        8.0686899378169947        8.6212732926854905        9.0181660638059711        9.3770913715273636        8.1428234421165406        8.6273274667745667        9.0291720730116616        9.3251455456164365        9.5429770141435206     
   68969.487684877036       0.73698600000000003        6.9967566933416944E-004   7.7772382000000002        1.6349900000000001E-002   8.3412092875016270        8.1515125396276780        8.7015227628752143        7.5394605763448084        8.0807186420907016        8.6328201134327713        9.0295115351549953        9.3883225619806723        8.1548222687389753        8.6389119369440692        9.0405227628752129        9.3364143854919703        9.5541276872378660     
   68467.425829462722       0.72167499999999996        7.2120420507508238E-004   7.7798568000000001        1.6300700000000001E-002   8.3548846734102291        8.1653782758784459        8.7146948537268365        7.5535108207553172        8.0946847907125523        8.6462222864121081        9.0426765506226410        9.4013545086756771        8.1687520845913006        8.6523572407249638        9.0536948537268387        9.3494894629885330        9.5670662969457680     
   67882.214229878286       0.70375600000000005        7.4731402567965687E-004   7.7828660000000003        1.6244300000000000E-002   8.3707194391639366        8.1814350894719841        8.7299435720756531        7.5697809798393489        8.1108586466260082        8.6617395369607113        9.0579157308168039        9.4164397003446130        8.1848819547901517        8.6679234742788740        9.0689435720756553        9.3646236376627794        9.5820439844494398     
