,0
0,1968182.853414126
1,1634746.1465198009
2,1513628.7620311966
3,-214685.4674566707
4,-284248.0462351295
5,-210127.32142563988
6,177699.82582977318
7,2591851.4666162906
8,3956442.313780956
9,2925858.049516726
10,118741.17743431502
11,1426792.4045611457
12,2330568.7082122
13,2320952.4142556074
14,3962032.5688405037
15,5966442.638350037
16,3965796.0713227717
17,2726129.170776051
18,2945313.153760498
19,3564277.5696922927
20,3491779.174820395
21,6589604.0833845
22,5708493.9981298745
23,7060753.03969379
24,4558658.300497394
25,4943486.044115276
26,5150747.154018837
27,5089416.093554662
28,6827768.778976116
29,9842525.71523776
30,7578613.436522005
31,6503528.06851508
32,6144295.2168269325
33,7519385.12535842
34,7396129.835607637
35,8068762.675728965
36,12171461.748183941
37,9363409.447050344
38,8161318.40516174
39,7960638.871145252
40,8410234.460247248
41,9040798.38474592
42,8881095.670285419
43,12461278.271167543
44,10406208.837638073
45,8336961.22765647
46,9302027.494545832
47,9318633.283309523
48,10240431.144240346
49,9348897.240541082
50,11808980.794823054
51,10468243.376495657
52,8975517.306546826
53,9247549.98504662
54,9216040.611010076
55,9678177.215717774
56,-15142311.810711121
57,-12727547.80580329
58,-10662295.092636168
59,-12962024.556597168
60,-11631933.368867792
61,-10462032.796998216
62,-10784619.682150662
63,-11920887.43469584
64,-8320656.662049233
65,-7998708.209853878
66,-8362724.887744007
67,-6664596.870284222
68,-8531870.75373315
69,-7872422.083730695
70,-10208220.994327415
71,-4546951.872030924
72,-6527065.117249588
73,-4406954.4948074445
74,-6958161.07323326
75,-3717365.021653201
76,-4986181.978135768
77,-12113827.580268607
78,-3944188.97985959
79,-999211.0940794334
80,-1781950.2601464083
81,-2224684.670169246
82,-1454155.1608298495
83,-355139.22695341136
84,-6981048.998206853
85,-1734570.9332114498
86,1634974.949155313
87,1415662.560753761
88,1408779.2176515781
89,1398073.0211138674
90,2981125.0397230037
91,-5308594.338884002
92,-254967.61381112871
93,4990495.220768847
94,4590111.2122021355
95,5189929.883853104
96,5231824.062989855
97,4149178.6239204644
98,-5196287.990423914
99,-2091890.4202831634
100,5261787.159018461
101,5635292.885661381
102,5555137.778420682
103,5907219.084350539
104,6195873.265574741
105,-4151525.1665528677
106,1400442.9727779576
107,7106023.401961373
108,5446278.1999508
109,6833902.022840512
110,5897622.852175477
111,7949756.926291776
112,4865649.027289632
113,4897490.28548258
114,2613175.234867489
115,2038880.1203630746
116,1638003.4761064905
117,1570290.1427056987
118,1522078.646400952
119,5879716.2450614385
120,6506554.811534296
121,4255213.252375386
122,1868548.2318437158
123,1977089.307620657
124,2270198.549573049
125,2144206.257146326
126,6821783.040114743
127,8023688.983162992
128,4725153.705181037
129,3274785.08465552
130,3104784.287265771
131,2973190.6478858325
132,3774719.0336562023
133,7998986.796870821
134,9707187.306482324
135,6036894.574105486
136,4251044.846473703
137,4916028.64958631
138,4649165.319543697
139,5289838.561311981
140,9156977.864536017
141,11708409.551468108
142,7583517.39255677
143,6441115.690703644
144,6747253.182511784
145,6653144.540494846
146,7592404.887454351
147,11669553.884025995
148,12888798.641395986
149,8879184.617570184
150,8571483.889655923
151,8342338.226919157
152,8285514.004983837
153,8495516.251726748
154,11847117.319631046
155,13791541.794973487
156,8732990.3614213
157,8386570.530167434
158,8710032.717752045
159,9080322.66387312
160,9395813.495885337
161,12406574.694483295
162,14058130.592341298
163,9536799.142327238
164,8811227.664010786
165,8943191.157761084
166,9449504.554164495
167,9720100.834604472
168,-7343859.3948690565
169,-7021390.593246981
170,-9178737.509133808
171,-8458341.952295251
172,-8787313.39034215
173,-7436498.0909824185
174,-8775272.978801858
175,-7084419.009368125
176,-2873969.751518324
177,-6443464.175225414
178,-5720846.100366714
179,-6312803.752457724
180,-5862673.569760644
181,-6136826.633533776
182,-4704607.54409443
183,-2499311.1086740387
184,-6111370.996284223
185,-3052653.3264752063
186,-5561617.172902521
187,-3042588.9618290737
188,-2642639.8491436862
189,-3489070.9962618616
190,-701655.5226635834
191,1249343.3570821362
192,-3151346.0823815996
193,-1335095.7520531612
194,384548.34197657247
195,838630.1429681686
196,-1028781.542004706
197,3072639.2249088143
198,2429996.111093832
199,2816841.685467562
200,1730047.1495641829
201,2513785.214183695
202,2005572.5872082813
203,-47280.68982402376
204,5983892.385856299
205,1961233.1717079217
206,4362616.093293324
207,4369504.949298041
208,3541593.693477649
209,6184534.886969265
210,1197709.6985868984
211,5203284.53463667
212,5388796.163450733
213,6151904.854690554
214,4957610.446626664
215,6019871.020079316
216,6152562.417912316
217,2587905.0911739855
218,5961996.168189327
219,5150353.088080654
220,5012235.336435339
221,6016905.87337002
222,6116067.740836805
223,6519541.777387533
