 #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      		      v     			  g     		   r       		     i     		    z      			FUV      		NUV     		    J      		     H      			K        		W1      		   W2     		     W3     			W4
   78927.800429992276       0.42045900000000003        3.9867159842154367E-004   8.5615009999999998        8.6716999999999992E-003   9.7305595788816355        9.5431008662143348        10.096670255139632        8.9390342817413426        9.1208198418273412        9.6125595788816334        10.000884695053632        10.494536658644328        10.830675442687326        7.4350857198700631        8.1232893571393525        10.573921446687326        10.716026935397625        10.828139342902322        10.924951279526621        10.973844059569622        11.047603243117319        11.099276395698620     
   77768.370648588025       0.39323200000000003        4.1602584814626198E-004   8.5630188000000000        8.6566000000000004E-003   9.7475718082111431        9.5604371183750576        10.112980755400296        8.9576398354616078        9.1391935095913279        9.6295718082111410        10.017427081270577        10.510701338623642        10.846730250888504        7.4572495574094777        8.1435120413535866        10.589982326088505        10.731641777789447        10.843614436212798        10.940224364184024        10.989001201248884        11.062498621537090        11.114079637243458     
   76539.743062365102       0.36407600000000001        4.3402846084566706E-004   8.5645117000000006        8.6417000000000004E-003   9.7653272502281787        9.5785340832864776        10.129993049265600        8.9770823191178764        9.1583902677303470        9.6473272502281802        10.034685100653125        10.527557732748839        10.863469753855078        7.4804617780015477        8.1646686320305619        10.606727800655079        10.747916895103018        10.859739625386261        10.956136864821726        11.004790839127963        11.078009496917442        11.129494715246672     
   75414.004060372929       0.33688099999999999        4.5267961456636383E-004   8.5659688999999997        8.6271999999999998E-003   9.7818155999142995        9.5953342610531713        10.145800126750526        8.9951149809867630        9.1761977817988374        9.6638155999143009        10.050717325938450        10.543220513913546        10.879025789919584        7.5019466795565890        8.1842714997022377        10.622289665519585        10.763048529186751        10.874732791949771        10.970936606004859        11.019478006410896        11.092439793979956        11.143838332029009     
   74379.970195742222       0.31147799999999998        4.7197949378062276E-004   8.5673861000000002        8.6131999999999997E-003   9.7971385480176991        9.6109426166028200        10.160496985735147        9.0118551049875038        9.1927310990266520        9.6791385480177006        10.065620991695997        10.557783497998564        10.893491039418137        7.5218561682245451        8.2024536023134651        10.636760583818134        10.777124967852590        10.888681024516007        10.984708503311314        11.033146500330886        11.105871009613882        11.157190946989612     
   73243.147651915875       0.28333100000000000        4.9214396311450059E-004   8.5687757999999992        8.5994000000000001E-003   9.8135861006053240        9.6277023763394602        10.176256885996469        9.0298598107223533        9.2105084402527346        9.6955861006053219        10.081608256466087        10.573395317591373        10.908994735556565        7.5433450666311224        8.2220443008096673        10.652269838756567        10.792202774587622        10.903616309382524        10.999450822083194        11.047775136848390        11.120237883208482        11.171472977943964     
   72132.834770814065       0.25544600000000001        5.1317328845803449E-004   8.5701271999999999        8.5859999999999999E-003   9.8296350339617291        9.6440550114227008        10.191634226024217        9.0474283843748076        9.2278549513289683        9.7116350339617306        10.097207659070055        10.588626828593515        10.924120620870596        7.5643154068774976        8.2411619068956661        10.667401129670598        10.806913926886704        10.918187038256004        11.013834286117948        11.062047569595030        11.134253455641410        11.185406911226277     
   71113.818667948944       0.22942699999999999        5.3495988666816174E-004   8.5714273999999993        8.5731999999999996E-003   9.8444964422147319        9.6591941194829563        10.205879023815500        9.0636832093482109        9.2439059730817998        9.7264964422147298        10.111656260081913        10.602736518950904        10.938133610417699        7.5836907751461791        8.2588381536130822        10.681419320017701        10.820547315016269        10.931690519751674        11.027167170216655        11.075278552083452        11.147247429085651        11.198326988083833     
   70179.941198781482       0.20520300000000000        5.5761188201410049E-004   8.5726893000000004        8.5606999999999992E-003   9.8583161602699434        9.6732674098302205        10.219133367789212        9.0787787173115646        9.2588147055513161        9.7403161602699413        10.125097379549459        10.615865836629006        10.951174587948881        7.6016446171152516        8.2752360424332672        10.694465345148881        10.833241332508482        10.944264558548273        11.039586072068118        11.087604066187993        11.159354529147663        11.210367291347630     
   69089.969346773170       0.17675800000000000        5.8112957324894408E-004   8.5739409000000002        8.5483999999999994E-003   9.8757358508335233        9.6910729477006026        10.235803065776262        9.0980512270151213        9.2777141301480395        9.7577358508335212        10.141985071906911        10.632416299110938        10.967530056580296        7.6248537286262685        8.2963935185909268        10.710910421616790        10.849139128924792        10.960192959713213        11.055161883328823        11.103070880263504        11.174438019796424        11.225229098271567     
   68087.909459356946       0.15015000000000001        6.0572906900438288E-004   8.5751685999999996        8.5363000000000001E-003   9.8922966095291365        9.7080039540777889        10.251657471750686        9.1163802064346910        9.2956728618860396        9.7742966095291379        10.158039889858816        10.648165588296621        10.983083844588492        7.6469110843026726        8.3165212950078455        10.726555704477448        10.864261516704630        10.975376500039843        11.069988563942438        11.117797354888374        11.188789335939724        11.239349426163990     
   67166.234284692662       0.12528000000000000        6.3141077480514691E-004   8.5763636999999999        8.5246000000000002E-003   9.9076787146701868        9.7237256622223285        10.266389623869472        9.1333874794237602        9.3123405318716195        9.7896787146701882        10.172956377012536        10.662800792497944        10.997539494154882        7.6673480617043772        8.3351828029113122        10.741089167531602        10.878319429134777        10.989492546602740        11.083774754220183        11.131491377648654        11.202138975296513        11.252485663419471     
   66288.012828224964       0.10124500000000000        6.5817511405239773E-004   8.5775349999999992        8.5130999999999991E-003   9.9224292706763624        9.7387989419749257        10.280520739656120        9.1496855840154137        9.3283159127168478        9.8044292706763638        10.187263137090474        10.676839400938944        11.011407143504590        7.6869147801211266        8.3530570209246076        10.755025014665103        10.891807225065731        11.003037472206023        11.097003768914201        11.144632570197023        11.214952758898457        11.265095237893958     
   65292.755922822544        7.3802000000000006E-002   6.8623841486805759E-004   8.5786979999999993        8.5016999999999992E-003   9.9387306809111173        9.7554653982642314        10.296120818057091        9.1677407479722817        9.3460060306191650        9.8207306809111188        10.203062266872529        10.692335301649372        11.026708644833938        7.7086761473355914        8.3728989953111999        10.770398348112813        10.906677566925314        11.017973927480824        11.111580185702159        11.159109461294442        11.229059951941323        11.278970322848139     
   64375.112350315969        4.8078000000000003E-002   7.1549327288207109E-004   8.5798351999999998        8.4905999999999992E-003   9.9539155570989433        9.7709858865466206        10.310658794944162        9.1845413884561768        9.3624710590085005        9.8359155570989447        10.217783772474101        10.706776965379193        11.040971328649258        7.7288944167722047        8.3913468454256073        10.784720756458791        10.920541747977188        11.031900999201580        11.125173622482285        11.172611133717313        11.242221463469635        11.291916860327506     
   63527.680672667550        2.3949000000000002E-002   7.4615617135350473E-004   8.5809438000000000        8.4797999999999991E-003   9.9680830825479561        9.7854624526304228        10.324228683818824        9.2001999244886896        9.3778205544062203        9.8500830825479575        10.231523147684292        10.720257676686092        11.054286988020625        7.7477095132482852        8.4085263240778865        10.798085555479556        10.933488502641225        11.044907617938158        11.137870582043028        11.185223350110292        11.254520204827827        11.304016183313891     
   62709.018008975887        3.3000000000000000E-004   7.7833576153381041E-004   8.5820322999999998        8.4691000000000002E-003   9.9818413414889484        9.7995184958765655        10.337409524895232        9.2153977414639989        9.3927205870763828        9.8638413414889499        10.244867721293435        10.733352297496129        11.067222230297926        7.7659573548395819        8.4251933798478440        10.811062985233683        10.946066599092720        11.057545075910308        11.150207433695417        11.197478335496310        11.266473051908694        11.315775617101696     
   61787.411298543957       -2.6473000000000000E-002   8.1214079881959829E-004   8.5831113000000006        8.4586000000000001E-003   9.9969347446225338        9.8149467565337805        10.351853487331516        9.2321119355158228        9.4090999236045736        9.8789347446225388        10.259496005071808        10.747699783261373        11.081389710721082        7.7861066468805458        8.4435621499784386        10.825274767546153        10.959831651671161        11.071377698809838        11.163700320260725        11.210879061390576        11.279534604279332        11.328619062969706     
