 #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      		      v     			  g     		   r       		     i     		    z      			FUV      		NUV     		    J      		     H      			K        		W1      		   W2     		     W3     			W4
   78689.357626407655       0.96882800000000002        2.4143171105185958E-004   7.8256705000000002        1.6402699999999999E-002   8.3338977965463492        8.1458969138065633        8.7008087291221941        7.5444300138693805        7.7254308966091720        8.2148977965463494        8.6058078463824046        9.0996776648848368        9.4355466006474735        6.0435843986793820        6.7293959774297676        9.1873881558619850        9.3208912794606782        9.4339720643195868        9.5294980867485997        9.5783670225112409        9.6537108185846598        9.7067108185846571     
   77102.418333149777       0.92600300000000002        2.7111421966446867E-004   7.8331014000000003        1.6263000000000000E-002   8.3712231924353873        8.1835666204060082        8.7371522378352751        7.5839474011689774        7.7646039731983549        8.2522231924353875        8.6424956658058960        9.1358624796685888        9.4715727215019037        6.0881233452656431        6.7712937736692496        9.2231495650646522        9.3561239306684811        9.4687824794429289        9.5642546561684227        9.6129648980017386        9.6878595351389372        9.7408595351389380     
   75588.025341799847       0.88432400000000000        3.0274531017516890E-004   7.8403195999999999        1.6128400000000001E-002   8.4071556294050716        8.2198361410512497        8.7721471662101500        7.6219711155265522        7.8022906038803761        8.2881556294050718        8.6778276778563246        9.1707059687443326        9.5062647712785129        6.1309300393182582        6.8115890775138546        9.2575764273639756        9.3900587839494101        9.5023314249810227        9.5977351915519513        9.6462939940861325        9.7207685184032080        9.7737685184032053     
   74126.586245166633       0.84335700000000002        3.3632539950133376E-004   7.8473736000000001        1.5997999999999998E-002   8.4420342297720570        8.2550481842996621        8.8061206871191562        7.6588675146288256        7.8388535601012155        8.3230342297720572        8.7121346416467649        9.2045333457436715        9.5399460043681916        6.1724336724676494        6.8506776352610732        9.2909907773915510        9.4230092974907738        9.5349258169176014        9.6302472733643203        9.6786599319888413        9.7527371796390288        9.8057371796390296     
   72700.935616682924       0.80265799999999998        3.7234165594452406E-004   7.8543367000000002        1.5870200000000001E-002   8.4762696336436107        8.2896167238366090        8.8394728482136209        7.6950709769802543        7.8747238867872511        8.3572696336436110        8.7458199384066191        9.2377429417752879        9.5730130353369560        6.2131233588905310        6.8890195735552311        9.3237869836206215        9.4553635031452998        9.5669483384629785        9.6621737838303048        9.7104438773919739        9.7841414353933125        9.8371414353933133     
   71296.957939121028       0.76189700000000005        4.1128144133688240E-004   7.8612202000000000        1.5744999999999999E-002   8.5100212800478765        8.3237041892915009        8.8723545740113501        7.7307606581331108        7.9100777488894849        8.3910212800478767        8.7790374832549745        9.2704842698052623        9.6056139655991757        6.2532232110964721        6.9268152212244267        9.3561126183677281        9.4872624445687350        9.5985361336133685        9.6936515319504721        9.7417812277443829        9.8151126159575668        9.8681126159575676     
   69949.239962218286       0.72210900000000000        4.5168508398353422E-004   7.8678540999999997        1.5625199999999999E-002   8.5425899753345842        8.3566075962573461        8.9040854198195643        7.7652150030063698        7.9441944088103345        8.4235872922422335        8.8110955718271224        9.3020803438157866        9.6370728749005803        6.2919388676613668        6.9633063710743794        9.3872544087619598        9.5180501779740379        9.6290472047007665        9.7240319766894334        9.7720245077742245        9.8450042037591157        9.8979916588401320     
   68668.727569740731       0.68372200000000005        4.9355298347433059E-004   7.8741475000000003        1.5512400000000001E-002   8.5760044279269554        8.3904699193136469        8.9366420568833878        7.8010372555444452        7.9795038386445452        8.4569374103415402        8.8439083113694412        9.3345089296403589        9.6693096927397182        6.3326656104370453        7.0014335459189123        9.4181342879134977        9.5497110741100020        9.6606431485967921        9.7552437668677161        9.8030445299670763        9.8755120209949698        9.9281796568513041     
   67450.783694375597       0.64665399999999995        5.3639864757042230E-004   7.8801284999999996        1.5405900000000000E-002   8.6077698162747414        8.4226672714440394        8.9675975411384190        7.8350928132554305        8.0130835856578404        8.4886475849217877        8.8751073843995432        9.3653426195078548        9.6999550075996783        6.3713920114944127        7.0376814026055516        9.4475488955479126        9.5798026307998203        9.6906908583715268        9.7849260934798412        9.8325384815716692        9.9045187950494178        9.9568762615106809     
   66279.771115951240       0.61051999999999995        5.8070931338085078E-004   7.8858351999999998        1.5304999999999999E-002   8.6381851985461857        8.4535034024252056        8.9972398327411547        7.8677102926258797        8.0452544486114625        8.5190153108715876        8.9049838785179674        9.3948678098527516        9.7292936517505417        6.4085059567990683        7.0724067046171690        9.4757599570509150        9.6086034249831194        9.7194657848477242        9.8133497161825076        9.8607755580802987        9.9322874665266774        9.9843412855360647     
