 #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      		      v     			  g     		   r       		     i     		    z      			FUV      		NUV     		    J      		     H      			K        		W1      		   W2     		     W3     			W4
   79617.034984121099        1.2324560000000000        1.7081859147037904E-004   7.5250038000000004        2.1704600000000001E-002   7.7068623245729562        7.5180733990454556        8.0754980640941092        6.9163984755951873        7.0972874163226898        7.5878278583036369        7.9797091385666086        8.4744942338618436        8.8104214710909297        5.4135239484460023        6.1000073893883275        8.5661525081522889        8.6953644700523149        8.8075874760248389        8.9042495805475532        8.9540768025766404        9.0299963793411990        9.0838618978718770     
   78545.986753157806        1.2009780000000001        1.9095020697841391E-004   7.5329533000000000        2.1506800000000000E-002   7.7396762585094194        7.5512251098695842        8.1075458018505202        6.9507118770549994        7.1312948388948385        7.6205500229986285        8.0120946532106814        8.5065266360366323        8.8422549992011525        5.4512329062448934        6.1360191324360542        8.5977389017795645        8.7267860412885270        8.8391184057576453        8.9353498373144760        8.9849463872789954        9.0606364188157329        9.1143783701049443     
   77467.225156640226        1.1689920000000000        2.1263056897214482E-004   7.5409142999999998        2.1310599999999999E-002   7.7725918155385330        7.5844738545076318        8.1396966666320907        6.9851377003192354        7.1654193185501391        7.6533799887381093        8.0445787056011895        8.5386552159481823        8.8741901116634168        5.4890789226179884        6.1721486893847057        8.6294391436625659        8.7582992082421640        8.8707139973908653        8.9665393757891572        9.0159106143043957        9.0913626086518136        9.1449871246513865     
   76379.181492100353        1.1364630000000000        2.3740832957264501E-004   7.5488742999999996        2.1116200000000002E-002   7.8056054802750250        7.6178164370393926        8.1719461961074931        7.0196746261860827        7.1996591666217125        7.6863141844122342        8.0771571528718606        8.5708754101194931        8.9062220324059123        5.5270657482113617        6.2083971498107200        8.6612484462803341        8.7898984162147524        8.9023683485135461        8.9978121706623835        9.0469632957488013        9.1221683460592242        9.1756815529964353     
   75285.614574142528        1.1032400000000000        2.6373493868004516E-004   7.5570417000000001        2.0918599999999999E-002   7.8391947198376446        7.6517296356417415        8.2047740498632020        7.0547948594338425        7.2344881104297460        7.7198308479187165        8.1103089656673024        8.6036664832395449        8.9388311727780323        5.5656527259965873        6.2452303094915553        8.6936470953401770        8.8220660187840299        8.9345635244319812        9.0296517031562704        9.0785882258947570        9.1535377821859303        9.2069457434670046     
   74194.036609412709        1.0696479999999999        2.9315908667467739E-004   7.5652637000000000        2.0721500000000000E-002   7.8728915727061093        7.6857428490621160        8.2377179109938723        7.0900199214529316        7.2694296998969321        7.7534625438282276        8.1435691873498754        8.6365663435326994        8.9715567183157532        5.6043379495028134        6.2821578954166988        8.7261765509599840        8.8543438202983467        8.9668402563927110        9.0616020312811720        9.1103313512642288        9.1850185911249369        9.2383285074470507     
   73111.383127019144        1.0358840000000000        3.2413220560556510E-004   7.5734931999999997        2.0526099999999999E-002   7.9064879460413628        7.7196459973042302        8.2705744480293042        7.1251320096635347        7.3042679312006698        7.7870015909530927        8.1767324992921715        8.6693719414302777        9.0041967246547081        5.6428816108570743        6.3189512900612783        8.7586360688781681        8.8865327441064856        8.9989995249976751        9.0934661590445920        9.1419969694690231        9.2164167394954006        9.2696364116071308     
   72028.272675796456        1.0016910000000001        3.5665434648763039E-004   7.5817576999999998        2.0331700000000001E-002   7.9401690767613129        7.7536269257221537        8.3035225368707923        7.1603294950151994        7.3391986768543607        7.8206326040653149        8.2099803858316296        8.7022618368343689        9.0369281914059503        5.6815119916526502        6.3558235586975034        8.7912011844139517        8.9188058312398457        9.0312142654265823        9.1254143130425849        9.1737536368141672        9.2478985913129055        9.3010350878169081     
   70950.914902744757       0.96720899999999999        3.9227426431853019E-004   7.5900591999999998        2.0138300000000001E-002   7.9738620978222414        7.7876110788055826        8.3364934828000017        7.1955308169584029        7.3741420727750580        7.8542831706583556        8.2432424637833392        8.7351675014541641        9.0696836657805520        5.7201276524696176        6.3926833717681717        8.8238053378527717        8.9510982871958120        9.0634197439221929        9.1573835616666344        9.2055394891930220        9.2794036908277349        9.3324645268638449     
   69870.523952483141       0.93220499999999995        4.3099207643217596E-004   7.5984052000000002        1.9945800000000000E-002   8.0079451793522605        7.8219840221665162        8.3698545461189990        7.2311911838425420        7.4095279177769964        7.8883337037057206        8.2768882924867153        8.7684479777142474        9.1028286509094958        5.7593052743395301        6.4300306199280737        8.8567258960250808        8.9837690093322760        9.0959558725227740        9.1897199736249409        9.2376991748619783        9.3112537636429717        9.3642278684334688     
