Time;Source;Event
2021-07-05 05:40:19;REFRIGERATOR;ON
2021-07-05 05:54:01;REFRIGERATOR;OFF
2021-07-05 05:54:01;fridge operation;END
2021-07-05 07:02:27;dishwasher operation;START
2021-07-05 07:02:35;DISHWASHER;ON
2021-07-05 07:04:08;fridge operation;START
2021-07-05 07:04:08;REFRIGERATOR;ON
2021-07-05 07:07:46;dishwasher operation;START
2021-07-05 07:07:51;DISHWASHER;ON
2021-07-05 07:17:50;REFRIGERATOR;OFF
2021-07-05 07:17:50;fridge operation;END
2021-07-05 08:06:43;fridge operation;START
2021-07-05 08:06:43;REFRIGERATOR;ON
2021-07-05 08:09:51;DISHWASHER;OFF
2021-07-05 08:09:51;dishwasher operation;END
2021-07-05 08:15:07;DISHWASHER;OFF
2021-07-05 08:15:07;dishwasher operation;END
2021-07-05 08:20:25;REFRIGERATOR;OFF
2021-07-05 08:20:25;fridge operation;END
2021-07-05 09:11:48;fridge operation;START
2021-07-05 09:11:48;REFRIGERATOR;ON
2021-07-05 09:25:30;REFRIGERATOR;OFF
2021-07-05 09:25:30;fridge operation;END
2021-07-05 10:23:10;fridge operation;START
2021-07-05 10:23:10;REFRIGERATOR;ON
2021-07-05 10:36:52;REFRIGERATOR;OFF
2021-07-05 10:36:52;fridge operation;END
2021-07-05 11:17:51;fridge operation;START
2021-07-05 11:17:51;REFRIGERATOR;ON
2021-07-05 11:31:33;REFRIGERATOR;OFF
2021-07-05 11:31:33;fridge operation;END
2021-07-05 12:12:38;fridge operation;START
2021-07-05 12:12:38;REFRIGERATOR;ON
2021-07-05 12:26:20;REFRIGERATOR;OFF
2021-07-05 12:26:20;fridge operation;END
2021-07-05 13:17:39;fridge operation;START
2021-07-05 13:17:39;REFRIGERATOR;ON
2021-07-05 13:31:21;REFRIGERATOR;OFF
2021-07-05 13:31:21;fridge operation;END
2021-07-05 13:51:00;fridge operation;START
2021-07-05 13:51:00;REFRIGERATOR;ON
2021-07-05 14:04:42;REFRIGERATOR;OFF
2021-07-05 14:04:42;fridge operation;END
2021-07-05 14:18:45;vacuuming;START
2021-07-05 14:18:45;VACUUMCLEANER;ON
2021-07-05 14:30:45;VACUUMCLEANER;OFF
2021-07-05 14:30:45;vacuuming;END
2021-07-05 14:36:08;vacuuming;START
2021-07-05 14:36:08;VACUUMCLEANER;ON
2021-07-05 14:45:12;fridge operation;START
2021-07-05 14:45:12;REFRIGERATOR;ON
2021-07-05 14:48:08;VACUUMCLEANER;OFF
2021-07-05 14:48:08;vacuuming;END
2021-07-05 14:58:54;REFRIGERATOR;OFF
2021-07-05 14:58:54;fridge operation;END
2021-07-05 15:47:42;fridge operation;START
2021-07-05 15:47:42;REFRIGERATOR;ON
2021-07-05 16:01:24;REFRIGERATOR;OFF
2021-07-05 16:01:24;fridge operation;END
2021-07-05 16:11:54;watching TV;START
2021-07-05 16:11:54;TV;ON
2021-07-05 16:49:00;fridge operation;START
2021-07-05 16:49:00;REFRIGERATOR;ON
2021-07-05 17:02:42;REFRIGERATOR;OFF
2021-07-05 17:02:42;fridge operation;END
2021-07-05 17:12:17;watching TV;START
2021-07-05 17:12:17;TV;ON
2021-07-05 17:31:33;TV;OFF
2021-07-05 17:31:34;TV;ON
2021-07-05 17:36:42;fridge operation;START
2021-07-05 17:36:42;REFRIGERATOR;ON
2021-07-05 17:50:24;REFRIGERATOR;OFF
2021-07-05 17:50:24;fridge operation;END
2021-07-05 17:54:09;TV;OFF
2021-07-05 17:54:09;watching TV;END
2021-07-05 17:59:43;watching TV;START
2021-07-05 17:59:43;TV;ON
2021-07-05 18:29:51;fridge operation;START
2021-07-05 18:29:51;REFRIGERATOR;ON
2021-07-05 18:36:55;TV;OFF
2021-07-05 18:36:56;TV;ON
2021-07-05 18:43:33;REFRIGERATOR;OFF
2021-07-05 18:43:33;fridge operation;END
2021-07-05 19:02:43;TV;OFF
2021-07-05 19:02:43;watching TV;END
2021-07-05 19:18:47;TV;OFF
2021-07-05 19:18:48;TV;ON
2021-07-05 19:37:46;fridge operation;START
2021-07-05 19:37:46;REFRIGERATOR;ON
2021-07-05 19:41:38;TV;OFF
2021-07-05 19:41:38;watching TV;END
2021-07-05 19:51:28;REFRIGERATOR;OFF
2021-07-05 19:51:28;fridge operation;END
2021-07-05 19:52:32;watching TV;START
2021-07-05 19:52:32;TV;ON
2021-07-05 20:28:46;use a personal computer;START
2021-07-05 20:28:46;PC;ON
2021-07-05 20:57:20;fridge operation;START
2021-07-05 20:57:20;REFRIGERATOR;ON
2021-07-05 21:00:11;PC;OFF
2021-07-05 21:00:11;use a personal computer;END
2021-07-05 21:11:02;REFRIGERATOR;OFF
2021-07-05 21:11:02;fridge operation;END
2021-07-05 21:30:23;TV;OFF
2021-07-05 21:30:24;TV;ON
2021-07-05 21:37:14;use a personal computer;START
2021-07-05 21:37:14;PC;ON
2021-07-05 21:55:46;TV;OFF
2021-07-05 21:55:46;watching TV;END
2021-07-05 22:06:26;fridge operation;START
2021-07-05 22:06:26;REFRIGERATOR;ON
2021-07-05 22:08:39;PC;OFF
2021-07-05 22:08:39;use a personal computer;END
2021-07-05 22:17:49;use a personal computer;START
2021-07-05 22:17:49;PC;ON
2021-07-05 22:20:08;REFRIGERATOR;OFF
2021-07-05 22:20:08;fridge operation;END
2021-07-05 22:41:12;fridge operation;START
2021-07-05 22:41:12;REFRIGERATOR;ON
2021-07-05 22:49:14;PC;OFF
2021-07-05 22:49:14;use a personal computer;END
2021-07-05 22:54:54;REFRIGERATOR;OFF
2021-07-05 22:54:54;fridge operation;END
2021-07-06 00:21:11;fridge operation;START
2021-07-06 00:21:11;REFRIGERATOR;ON
2021-07-06 00:34:53;REFRIGERATOR;OFF
2021-07-06 00:34:53;fridge operation;END
2021-07-06 00:54:32;fridge operation;START
2021-07-06 00:54:32;REFRIGERATOR;ON
2021-07-06 01:08:14;REFRIGERATOR;OFF
2021-07-06 01:08:14;fridge operation;END
2021-07-06 01:44:33;fridge operation;START
2021-07-06 01:44:33;REFRIGERATOR;ON
2021-07-06 01:58:15;REFRIGERATOR;OFF
2021-07-06 01:58:15;fridge operation;END
2021-07-06 02:33:37;fridge operation;START
2021-07-06 02:33:37;REFRIGERATOR;ON
2021-07-06 02:47:19;REFRIGERATOR;OFF
2021-07-06 02:47:19;fridge operation;END
2021-07-06 03:23:25;fridge operation;START
2021-07-06 03:23:25;REFRIGERATOR;ON
2021-07-06 03:37:07;REFRIGERATOR;OFF
2021-07-06 03:37:07;fridge operation;END
2021-07-06 04:27:30;fridge operation;START
2021-07-06 04:27:30;REFRIGERATOR;ON
2021-07-06 04:41:12;REFRIGERATOR;OFF
2021-07-06 04:41:12;fridge operation;END
2021-07-06 05:30:11;fridge operation;START
2021-07-06 05:30:11;REFRIGERATOR;ON
2021-07-06 05:43:53;REFRIGERATOR;OFF
2021-07-06 05:43:53;fridge operation;END
2021-07-06 06:29:53;fridge operation;START
2021-07-06 06:29:53;REFRIGERATOR;ON
2021-07-06 06:43:35;REFRIGERATOR;OFF
2021-07-06 06:43:35;fridge operation;END
2021-07-06 07:00:00;dishwasher operation;START
2021-07-06 07:00:08;DISHWASHER;ON
2021-07-06 07:02:22;fridge operation;START
2021-07-06 07:02:22;REFRIGERATOR;ON
2021-07-06 07:16:04;REFRIGERATOR;OFF
2021-07-06 07:16:04;fridge operation;END
2021-07-06 07:54:28;fridge operation;START
2021-07-06 07:54:28;REFRIGERATOR;ON
2021-07-06 08:07:24;DISHWASHER;OFF
2021-07-06 08:07:24;dishwasher operation;END
2021-07-06 08:08:10;REFRIGERATOR;OFF
2021-07-06 08:08:10;fridge operation;END
2021-07-06 08:47:25;fridge operation;START
2021-07-06 08:47:25;REFRIGERATOR;ON
2021-07-06 09:01:07;REFRIGERATOR;OFF
2021-07-06 09:01:07;fridge operation;END
2021-07-06 09:47:58;fridge operation;START
2021-07-06 09:47:58;REFRIGERATOR;ON
2021-07-06 10:01:40;REFRIGERATOR;OFF
2021-07-06 10:01:40;fridge operation;END
2021-07-06 10:41:19;fridge operation;START
2021-07-06 10:41:19;REFRIGERATOR;ON
2021-07-06 10:55:01;REFRIGERATOR;OFF
2021-07-06 10:55:01;fridge operation;END
2021-07-06 11:30:19;fridge operation;START
2021-07-06 11:30:19;REFRIGERATOR;ON
2021-07-06 11:44:01;REFRIGERATOR;OFF
2021-07-06 11:44:01;fridge operation;END
2021-07-06 12:27:13;fridge operation;START
2021-07-06 12:27:13;REFRIGERATOR;ON
2021-07-06 12:40:55;REFRIGERATOR;OFF
2021-07-06 12:40:55;fridge operation;END
2021-07-06 13:11:48;fridge operation;START
2021-07-06 13:11:48;REFRIGERATOR;ON
2021-07-06 13:25:30;REFRIGERATOR;OFF
2021-07-06 13:25:30;fridge operation;END
2021-07-06 14:20:47;fridge operation;START
2021-07-06 14:20:47;REFRIGERATOR;ON
2021-07-06 14:22:39;vacuuming;START
2021-07-06 14:22:39;VACUUMCLEANER;ON
2021-07-06 14:34:29;REFRIGERATOR;OFF
2021-07-06 14:34:29;fridge operation;END
2021-07-06 14:34:39;VACUUMCLEANER;OFF
2021-07-06 14:34:39;vacuuming;END
2021-07-06 15:00:00;use a personal computer;START
2021-07-06 15:00:00;PC;ON
2021-07-06 15:09:25;fridge operation;START
2021-07-06 15:09:25;REFRIGERATOR;ON
2021-07-06 15:23:07;REFRIGERATOR;OFF
2021-07-06 15:23:07;fridge operation;END
2021-07-06 15:31:25;PC;OFF
2021-07-06 15:31:25;use a personal computer;END
2021-07-06 15:43:55;watching TV;START
2021-07-06 15:43:55;TV;ON
2021-07-06 16:13:16;vacuuming;START
2021-07-06 16:13:16;VACUUMCLEANER;ON
2021-07-06 16:25:16;VACUUMCLEANER;OFF
2021-07-06 16:25:16;vacuuming;END
2021-07-06 16:58:29;watching TV;START
2021-07-06 16:58:29;TV;ON
2021-07-06 17:05:41;fridge operation;START
2021-07-06 17:05:41;REFRIGERATOR;ON
2021-07-06 17:06:21;TV;OFF
2021-07-06 17:06:22;TV;ON
2021-07-06 17:19:23;REFRIGERATOR;OFF
2021-07-06 17:19:23;fridge operation;END
2021-07-06 17:22:17;TV;OFF
2021-07-06 17:22:18;TV;ON
2021-07-06 17:39:39;TV;OFF
2021-07-06 17:39:39;watching TV;END
2021-07-06 17:40:19;TV;OFF
2021-07-06 17:40:19;watching TV;END
2021-07-06 18:09:15;dishwasher operation;START
2021-07-06 18:09:24;DISHWASHER;ON
2021-07-06 18:11:35;watching TV;START
2021-07-06 18:11:35;TV;ON
2021-07-06 18:15:21;fridge operation;START
2021-07-06 18:15:21;REFRIGERATOR;ON
2021-07-06 18:26:28;watching TV;START
2021-07-06 18:26:28;TV;ON
2021-07-06 18:29:03;REFRIGERATOR;OFF
2021-07-06 18:29:03;fridge operation;END
2021-07-06 19:10:52;fridge operation;START
2021-07-06 19:10:52;REFRIGERATOR;ON
2021-07-06 19:16:40;DISHWASHER;OFF
2021-07-06 19:16:40;dishwasher operation;END
2021-07-06 19:24:34;REFRIGERATOR;OFF
2021-07-06 19:24:34;fridge operation;END
2021-07-06 19:44:45;TV;OFF
2021-07-06 19:44:46;TV;ON
2021-07-06 20:00:17;TV;OFF
2021-07-06 20:00:17;watching TV;END
2021-07-06 20:03:23;use a personal computer;START
2021-07-06 20:03:23;PC;ON
2021-07-06 20:23:14;fridge operation;START
2021-07-06 20:23:14;REFRIGERATOR;ON
2021-07-06 20:23:58;TV;OFF
2021-07-06 20:23:58;watching TV;END
2021-07-06 20:34:48;PC;OFF
2021-07-06 20:34:48;use a personal computer;END
2021-07-06 20:36:56;REFRIGERATOR;OFF
2021-07-06 20:36:56;fridge operation;END
2021-07-06 20:45:06;use a personal computer;START
2021-07-06 20:45:06;PC;ON
2021-07-06 21:16:31;PC;OFF
2021-07-06 21:16:31;use a personal computer;END
2021-07-06 21:25:40;use a personal computer;START
2021-07-06 21:25:40;PC;ON
2021-07-06 21:36:27;fridge operation;START
2021-07-06 21:36:27;REFRIGERATOR;ON
2021-07-06 21:50:09;REFRIGERATOR;OFF
2021-07-06 21:50:09;fridge operation;END
2021-07-06 21:57:05;PC;OFF
2021-07-06 21:57:05;use a personal computer;END
2021-07-06 22:07:04;fridge operation;START
2021-07-06 22:07:04;REFRIGERATOR;ON
2021-07-06 22:20:46;REFRIGERATOR;OFF
2021-07-06 22:20:46;fridge operation;END
2021-07-06 22:41:19;fridge operation;START
2021-07-06 22:41:19;REFRIGERATOR;ON
2021-07-06 22:55:01;REFRIGERATOR;OFF
2021-07-06 22:55:01;fridge operation;END
2021-07-07 00:05:29;fridge operation;START
2021-07-07 00:05:29;REFRIGERATOR;ON
2021-07-07 00:19:11;REFRIGERATOR;OFF
2021-07-07 00:19:11;fridge operation;END
2021-07-07 01:05:18;fridge operation;START
2021-07-07 01:05:18;REFRIGERATOR;ON
2021-07-07 01:19:00;REFRIGERATOR;OFF
2021-07-07 01:19:00;fridge operation;END
2021-07-07 01:56:40;fridge operation;START
2021-07-07 01:56:40;REFRIGERATOR;ON
2021-07-07 02:10:22;REFRIGERATOR;OFF
2021-07-07 02:10:22;fridge operation;END
2021-07-07 02:33:24;fridge operation;START
2021-07-07 02:33:24;REFRIGERATOR;ON
2021-07-07 02:47:06;REFRIGERATOR;OFF
2021-07-07 02:47:06;fridge operation;END
2021-07-07 03:33:43;fridge operation;START
2021-07-07 03:33:43;REFRIGERATOR;ON
2021-07-07 03:47:25;REFRIGERATOR;OFF
2021-07-07 03:47:25;fridge operation;END
2021-07-07 04:36:47;fridge operation;START
2021-07-07 04:36:47;REFRIGERATOR;ON
2021-07-07 04:50:29;REFRIGERATOR;OFF
2021-07-07 04:50:29;fridge operation;END
2021-07-07 05:42:11;fridge operation;START
2021-07-07 05:42:11;REFRIGERATOR;ON
2021-07-07 05:55:53;REFRIGERATOR;OFF
2021-07-07 05:55:53;fridge operation;END
2021-07-07 06:37:11;fridge operation;START
2021-07-07 06:37:11;REFRIGERATOR;ON
2021-07-07 06:50:53;REFRIGERATOR;OFF
2021-07-07 06:50:53;fridge operation;END
2021-07-07 07:06:27;fridge operation;START
2021-07-07 07:06:27;REFRIGERATOR;ON
2021-07-07 07:20:09;REFRIGERATOR;OFF
2021-07-07 07:20:09;fridge operation;END
2021-07-07 07:56:42;fridge operation;START
2021-07-07 07:56:42;REFRIGERATOR;ON
2021-07-07 08:10:24;REFRIGERATOR;OFF
2021-07-07 08:10:24;fridge operation;END
2021-07-07 08:49:19;fridge operation;START
2021-07-07 08:49:19;REFRIGERATOR;ON
2021-07-07 09:03:01;REFRIGERATOR;OFF
2021-07-07 09:03:01;fridge operation;END
2021-07-07 09:39:16;fridge operation;START
2021-07-07 09:39:16;REFRIGERATOR;ON
2021-07-07 09:52:58;REFRIGERATOR;OFF
2021-07-07 09:52:58;fridge operation;END
2021-07-07 10:13:58;fridge operation;START
2021-07-07 10:13:58;REFRIGERATOR;ON
2021-07-07 10:27:40;REFRIGERATOR;OFF
2021-07-07 10:27:40;fridge operation;END
2021-07-07 11:11:43;fridge operation;START
2021-07-07 11:11:43;REFRIGERATOR;ON
2021-07-07 11:25:25;REFRIGERATOR;OFF
2021-07-07 11:25:25;fridge operation;END
2021-07-07 12:09:03;fridge operation;START
2021-07-07 12:09:03;REFRIGERATOR;ON
2021-07-07 12:22:45;REFRIGERATOR;OFF
2021-07-07 12:22:45;fridge operation;END
2021-07-07 12:41:36;fridge operation;START
2021-07-07 12:41:36;REFRIGERATOR;ON
2021-07-07 12:55:18;REFRIGERATOR;OFF
2021-07-07 12:55:18;fridge operation;END
2021-07-07 13:45:06;fridge operation;START
2021-07-07 13:45:06;REFRIGERATOR;ON
2021-07-07 13:58:48;REFRIGERATOR;OFF
2021-07-07 13:58:48;fridge operation;END
2021-07-07 14:42:26;fridge operation;START
2021-07-07 14:42:26;REFRIGERATOR;ON
2021-07-07 14:56:08;REFRIGERATOR;OFF
2021-07-07 14:56:08;fridge operation;END
2021-07-07 15:01:23;use a personal computer;START
2021-07-07 15:01:23;PC;ON
2021-07-07 15:28:09;watching TV;START
2021-07-07 15:28:09;TV;ON
2021-07-07 15:32:48;PC;OFF
2021-07-07 15:32:48;use a personal computer;END
2021-07-07 15:55:51;watching TV;START
2021-07-07 15:55:51;TV;ON
2021-07-07 16:28:05;fridge operation;START
2021-07-07 16:28:05;REFRIGERATOR;ON
2021-07-07 16:40:01;TV;OFF
2021-07-07 16:40:02;TV;ON
2021-07-07 16:41:47;REFRIGERATOR;OFF
2021-07-07 16:41:47;fridge operation;END
2021-07-07 16:53:08;TV;OFF
2021-07-07 16:53:09;TV;ON
2021-07-07 17:08:06;TV;OFF
2021-07-07 17:08:06;watching TV;END
2021-07-07 17:14:11;fridge operation;START
2021-07-07 17:14:11;REFRIGERATOR;ON
2021-07-07 17:17:10;TV;OFF
2021-07-07 17:17:10;watching TV;END
2021-07-07 17:19:37;use a personal computer;START
2021-07-07 17:19:37;PC;ON
2021-07-07 17:27:53;REFRIGERATOR;OFF
2021-07-07 17:27:53;fridge operation;END
2021-07-07 17:46:19;fridge operation;START
2021-07-07 17:46:19;REFRIGERATOR;ON
2021-07-07 17:51:02;PC;OFF
2021-07-07 17:51:02;use a personal computer;END
2021-07-07 18:00:01;REFRIGERATOR;OFF
2021-07-07 18:00:01;fridge operation;END
2021-07-07 18:02:35;use a personal computer;START
2021-07-07 18:02:35;PC;ON
2021-07-07 18:15:18;use a personal computer;START
2021-07-07 18:15:18;PC;ON
2021-07-07 18:34:00;PC;OFF
2021-07-07 18:34:00;use a personal computer;END
2021-07-07 18:46:43;PC;OFF
2021-07-07 18:46:43;use a personal computer;END
2021-07-07 18:54:12;vacuuming;START
2021-07-07 18:54:12;VACUUMCLEANER;ON
2021-07-07 19:03:32;fridge operation;START
2021-07-07 19:03:32;REFRIGERATOR;ON
2021-07-07 19:06:12;VACUUMCLEANER;OFF
2021-07-07 19:06:12;vacuuming;END
2021-07-07 19:17:14;REFRIGERATOR;OFF
2021-07-07 19:17:14;fridge operation;END
2021-07-07 20:14:37;fridge operation;START
2021-07-07 20:14:37;REFRIGERATOR;ON
2021-07-07 20:28:19;REFRIGERATOR;OFF
2021-07-07 20:28:19;fridge operation;END
2021-07-07 20:58:39;fridge operation;START
2021-07-07 20:58:39;REFRIGERATOR;ON
2021-07-07 21:12:21;REFRIGERATOR;OFF
2021-07-07 21:12:21;fridge operation;END
2021-07-07 22:50:40;fridge operation;START
2021-07-07 22:50:40;REFRIGERATOR;ON
2021-07-07 23:04:22;REFRIGERATOR;OFF
2021-07-07 23:04:22;fridge operation;END
